generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4042000,8,-3.53126,4830.87,1.95499,0.09
4044000,8,-1.32165,4833.42,0.354248,0.0915
4046000,8,-3.70332,4838.7,2.50656,0.097
4048000,8,-4.72821,4835.09,1.24679,0.0845
4050000,8,-7.45675,4837.54,1.47821,0.085
4052000,8,-3.39489,4836.76,1.61826,0.078
4054000,8,-1.67845,4834.71,0.489382,0.098
4056000,8,-4.59006,4835.97,4.37156,0.0935
4058000,8,-3.36966,4838.86,2.64093,0.0815
4060000,9,-1.87847,4847.96,0.614277,0.0875
4062000,8,-0.585649,4847.62,1.20019,0.0995
4064000,7,-1.60728,4795.77,0.172506,0.0867143
4066000,8,-2.51648,4840.29,0.834719,0.0775
4068000,7,-2.92164,4802.95,0.0837038,0.0695
4070000,7,-4.64199,4802.14,0.704077,0.077
4072000,7,-4.22222,4800.14,0.0614348,0.0885
4074000,8,-10.1662,4836.69,2.17513,0.080375
4076000,8,-5.68162,4835.08,0.307871,0.0805
4078000,8,-5.30752,4835.94,1.85591,0.0915
4080000,7,-4.3874,4808.76,1.68994,0.082625
4082000,7,-8.45622,4812.72,1.30286,0.0935
4084000,7,-8.05453,4810.73,0.307742,0.081
4086000,7,-3.67181,4807.6,0.329354,0.09
4088000,7,-7.82375,4805.92,0.0624736,0.085
4090000,8,-8.50982,4831.04,1.75104,0.0880833
4092000,8,-13.4374,4830.54,1.16261,0.0915
4094000,7,-3.47441,4804.96,0.163024,0.083
4096000,7,-10.6167,4808.94,0.890108,0.0835
4098000,8,-7.51685,4838.01,1.27877,0.086
4100000,7,-5.45789,4809.11,2.16338,0.08625
4102000,8,-11.1625,4837.12,1.8697,0.09175
4104000,8,-4.96316,4841.03,0.0990204,0.0845
4106000,8,-3.98267,4835.93,0.165578,0.089
4108000,8,-9.15298,4836.46,2.61642,0.094
4110000,7,-7.79267,4813.1,1.4379,0.0913
4112000,7,-4.52901,4816.58,1.14058,0.0885
4114000,7,-4.51937,4819.13,1.55884,0.0885
4116000,8,-2.96571,4833.17,0.350996,0.089
4118000,8,-4.37944,4832.47,0.420885,0.088
4120000,8,-3.42851,4832,0.328329,0.0955
4122000,8,-3.53461,4830.67,0.270682,0.086
4124000,8,-7.18876,4829.28,1.36772,0.099
4126000,8,-7.73457,4831.81,1.00114,0.101
4128000,7,-7.39124,4826.82,0.0442814,0.0867857
4130000,7,-8.52638,4822.18,0.174062,0.0895
4132000,7,-5.92445,4825.02,2.09693,0.0925
4134000,7,-8.65877,4824.12,2.09973,0.0825
4136000,7,-5.54478,4826.06,1.45325,0.0925
4138000,8,-8.47324,4831.62,0.345349,0.0916667
4140000,8,-7.02344,4830.34,1.63821,0.0965
4142000,8,-6.04921,4834.22,0.486234,0.0985
4144000,8,-3.6979,4834.61,0.612751,0.092
4146000,7,-3.48372,4828.01,0.829095,0.0863
4148000,8,-7.09875,4836.72,2.5175,0.08175
4150000,8,-6.73655,4839.19,1.55426,0.09
4152000,8,-7.75579,4836.93,1.28515,0.097
4154000,7,-4.70952,4831.86,1.44387,0.086625
4156000,7,-3.11595,4826.52,0.512975,0.0775
4158000,8,-3.44974,4830.29,0.123508,0.0881667
4160000,7,-3.79434,4829.02,1.5078,0.08625
4162000,7,-4.70473,4832.17,0.750567,0.0975
4164000,8,-3.65023,4823.06,0.0573014,0.0975
4166000,7,-2.31775,4828.54,0.132139,0.08
4168000,8,-10.0573,4838.26,4.35085,0.0902
4170000,7,-2.85412,4828.44,0.779232,0.09
4172000,8,-6.03404,4837.82,0.122685,0.08625
4174000,7,-1.59688,4824.69,0.200304,0.0925
4176000,7,-2.73055,4824.01,2.33957,0.0885
4178000,7,-1.58413,4832.05,0.206013,0.089
4180000,7,-6.89848,4832.98,1.3126,0.096
4182000,7,-1.66323,4831.55,1.23212,0.084
4184000,8,-1.35559,4852.26,0.107411,0.09725
4186000,8,-3.54434,4854.35,1.10313,0.105
4188000,8,-4.31579,4857.2,0.85825,0.096
4190000,8,-1.73713,4858.02,0.820882,0.089
4192000,8,-2.85507,4856.93,1.50827,0.0875
4194000,8,-2.23702,4855,1.3842,0.087
4196000,7,-2.74157,4836.05,1.09488,0.0886429
4198000,7,-10.8428,4835.78,4.50569,0.0835
4200000,7,-6.17186,4828.41,1.26626,0.0905
4202000,8,-5.6801,4851.66,0.780368,0.093
4204000,8,-2.95366,4853.09,0.0708089,0.1015
4206000,8,-9.13125,4857.68,0.344801,0.091
4208000,8,-6.64105,4856.34,0.779322,0.0855
4210000,8,-6.68447,4856.35,0.574345,0.085
4212000,8,-5.57125,4855.03,0.103142,0.089
4214000,8,-6.67565,4858.79,0.0811706,0.0895
4216000,8,-13.5384,4857.17,1.73111,0.0955
4218000,8,-10.367,4861.5,0.79171,0.092
4220000,7,-3.79994,4839.41,1.26971,0.08685
4222000,7,-2.9764,4838.61,0.447643,0.085
4224000,7,-4.09713,4839.64,0.574074,0.0845
4226000,8,-4.40005,4863.35,0.0108152,0.087375
4228000,8,-4.66252,4869.39,0.887108,0.0895
4230000,8,-7.98752,4865.82,1.58382,0.09
4232000,7,-7.6233,4835.97,1.63258,0.08425
4234000,7,-4.86614,4836.07,0.614498,0.103
4236000,7,-8.97378,4839.2,3.04544,0.0835
4238000,8,-6.55509,4863.3,0.274944,0.087875
4240000,7,-7.06349,4839.11,0.369872,0.08075
4242000,8,-6.06285,4865.05,1.15836,0.09275
4244000,8,-16.6555,4870.78,4.20978,0.094
4246000,7,-5.63057,4840.81,0.505601,0.0906667
4248000,7,-9.48298,4836.72,0.93435,0.086
4250000,7,-3.43837,4835.94,0.147789,0.09
4252000,7,-12.6512,4836.24,1.07479,0.0755
4254000,7,-18.6033,4831.33,4.58023,0.079
4256000,7,-8.73708,4836.47,1.78447,0.091
4258000,7,-3.78685,4832.57,1.54827,0.0865
4260000,7,-2.8913,4838.12,0.155533,0.0815
4262000,7,-1.94907,4843.95,0.0375017,0.0825
4264000,7,-8.40933,4840.62,1.51487,0.0825
4266000,8,-5.69386,4870.59,0.196061,0.0869091
4268000,7,-4.15641,4844.17,1.13042,0.0765
4270000,7,-4.77199,4845.21,0.513461,0.074
4272000,8,-2.73837,4874.43,1.13751,0.0833333
4274000,8,-3.83683,4876.65,0.151484,0.0955
4276000,8,-5.57621,4874.74,0.390795,0.109
4278000,7,-13.9913,4847.64,0.893025,0.0845
4280000,8,-7.69997,4872.96,0.532393,0.084
4282000,8,-8.91826,4872.51,0.717172,0.074
4284000,8,-13.2821,4876,1.4152,0.0845
4286000,8,-7.16189,4871.03,0.0143556,0.087
4288000,8,-9.74355,4874.18,0.087942,0.0915
4290000,8,-12.5775,4876.85,0.615366,0.095
4292000,8,-13.226,4873.86,0.582124,0.084
4294000,8,-9.88892,4871.03,0.857564,0.0955
4296000,8,-5.42586,4874.02,0.283067,0.086
4298000,8,-4.27991,4868.54,0.630547,0.0905
4300000,8,-7.21564,4875.73,1.89269,0.0855
4302000,8,-7.79869,4877.26,2.51546,0.0845
4304000,8,-6.24462,4876.57,1.30357,0.0895
4306000,8,-6.64604,4880.03,0.27175,0.091
4308000,8,-4.50831,4878.59,0.022359,0.094
4310000,8,-1.06804,4884.86,1.45317,0.0895
4312000,8,-2.72766,4880.05,1.15613,0.0965
4314000,8,-4.21914,4882.86,1.78777,0.092
4316000,8,-5.38158,4881.46,0.412198,0.085
4318000,7,-4.56995,4847.73,1.39679,0.08675
4320000,7,-1.19314,4849.72,0.540352,0.089
4322000,7,-2.9992,4849.91,0.415395,0.097
4324000,7,-2.56642,4853.58,1.6763,0.087
4326000,8,-1.0865,4890.02,0.512288,0.0891
4328000,7,-2.18837,4852.29,0.435548,0.09175
4330000,8,-1.0318,4883.99,0.00245036,0.08975
4332000,7,0.331647,4849.84,0.403164,0.086
4334000,7,-3.79528,4850.25,0.14181,0.0765
4336000,8,-4.38732,4889.13,0.586712,0.0836667
4338000,9,-6.98544,4883.02,0.567843,0.085
4340000,8,-6.19997,4880.44,0.179583,0.093
4342000,8,-3.20348,4885.84,0.324901,0.0935
4344000,8,-6.91025,4886.24,4.94625,0.0835
4346000,8,-3.64236,4882.23,0.433275,0.0955
4348000,8,-6.36105,4884.86,0.49655,0.0905
4350000,8,-4.34488,4878.91,0.234505,0.1125
4352000,8,-7.49254,4870.3,1.46496,0.093
4354000,8,-8.24051,4869.92,1.47607,0.0915
4356000,8,-6.20986,4871.01,0.74421,0.083
4358000,8,-13.0074,4869.65,0.671416,0.085
4360000,8,-5.72023,4875.39,0.0843784,0.1
4362000,8,-7.57619,4876.01,1.16043,0.094
4364000,8,-10.69,4872.21,0.188741,0.092
4366000,8,-8.62441,4873.11,0.1388,0.083
4368000,8,-6.19681,4878.53,0.595595,0.0895
4370000,8,-2.31331,4883.81,0.025686,0.1005
4372000,8,-4.03155,4879.57,3.07639,0.088
4374000,9,-1.39276,4876.16,1.40756,0.098
4376000,8,-1.95457,4871.35,0.137437,0.09
4378000,8,-1.20194,4872.23,0.539334,0.0875
4380000,8,-0.545355,4880.23,0.117198,0.0935
4382000,8,-2.1972,4880.27,0.338398,0.0865
4384000,7,-5.05682,4840.84,0.53833,0.09018
4386000,7,-6.67901,4849.66,0.588231,0.091
4388000,7,-9.76842,4848.71,0.176397,0.0915
4390000,7,-4.23455,4852.77,0.852402,0.0845
4392000,8,-3.36799,4885.47,0.132856,0.0909
4394000,8,-3.7738,4887.22,0.507289,0.081
4396000,7,-3.55265,4857.59,0.696174,0.0795
4398000,8,-3.67928,4890.47,0.104336,0.08625
4400000,8,-1.9219,4884.73,0.0964013,0.094
4402000,8,-2.86133,4887.69,1.35145,0.0795
4404000,8,-3.18377,4886.43,0.574754,0.084
4406000,8,-5.90171,4883.46,1.21791,0.102
4408000,8,-6.32808,4885.22,0.688059,0.0895
4410000,8,-3.61128,4886.06,0.697825,0.0955
4412000,8,-3.30079,4885.61,0.819656,0.089
4414000,8,-4.04403,4895,0.546727,0.077
4416000,8,-8.22122,4888.92,2.50692,0.0965
4418000,8,-5.43661,4891.97,1.139,0.093
4420000,8,-3.94588,4889.03,0.498818,0.094
4422000,8,-4.60767,4886.63,1.99777,0.094
4424000,7,-0.886593,4846.51,0.0437135,0.0872857
4426000,7,-5.28604,4845.26,3.41115,0.088
4428000,8,-4.6773,4901.88,0.349358,0.087
4430000,7,-3.1834,4847.53,0.0488038,0.086
4432000,7,-2.1918,4851.05,0.437588,0.0965
4434000,7,-8.75834,4848.18,1.04241,0.0985
4436000,7,-6.8332,4851.07,2.75341,0.097
4438000,8,-14.0983,4901.76,3.88872,0.091
4440000,8,-10.981,4906.27,0.872415,0.0765
4442000,8,-6.50812,4902.37,0.0792459,0.0955
4444000,8,-14.945,4903.53,4.07473,0.086
4446000,8,-9.77579,4901.66,1.19685,0.0865
4448000,8,-9.431,4899.46,1.68765,0.0895
4450000,8,-10.9841,4912.39,3.74186,0.095
4452000,8,-4.54472,4903.97,0.785887,0.087
4454000,8,-2.68485,4912.45,0.393304,0.083
4456000,8,-5.85697,4910.55,2.69825,0.0985
4458000,8,-13.7764,4906.46,2.52777,0.091
4460000,8,-4.62295,4909.5,0.0708698,0.0945
4462000,8,-7.58932,4909.48,0.932271,0.0785
4464000,8,-4.06499,4902.76,0.666577,0.088
4466000,8,-6.38649,4905.53,1.57848,0.0835
4468000,8,-9.34911,4900.64,0.993442,0.093
4470000,8,-1.69665,4912.56,0.298362,0.097
4472000,8,-3.04378,4915.27,1.25446,0.0905
4474000,8,-6.88846,4908.22,3.92234,0.088
4476000,8,-7.46712,4911.23,0.599883,0.0865
4478000,8,-6.1332,4920.95,0.294305,0.08
4480000,8,-3.9278,4913.02,0.605764,0.093
4482000,8,-5.75394,4917.09,0.256877,0.0905
4484000,8,-3.50333,4920.78,0.521636,0.085
4486000,8,-1.04804,4922.51,0.589323,0.0875
4488000,7,-4.56672,4861.24,0.0556352,0.0857885
4490000,7,-6.7702,4864.95,3.31605,0.1015
4492000,7,-4.82087,4867.26,0.246106,0.0885
4494000,8,-3.50232,4919.85,0.487819,0.09375
4496000,8,-8.27459,4920.51,2.59555,0.088
4498000,8,-7.49938,4921.27,0.0355381,0.0855
4500000,8,-5.64144,4924.21,0.227067,0.0865
4502000,7,-2.97516,4866.42,1.4739,0.0879
4504000,8,-0.922115,4914.33,0.0670414,0.0955
4506000,8,-1.84605,4919.9,0.128066,0.086
4508000,8,-6.38571,4919.69,0.791786,0.0895
4510000,7,-5.19834,4858.36,1.48347,0.091625
4512000,7,-5.32738,4852.22,0.141312,0.0845
4514000,8,-5.88595,4922.01,1.21108,0.0936667
4516000,8,-5.01907,4920.79,0.142376,0.082
4518000,8,-3.50909,4917.96,0.893958,0.0995
4520000,8,-5.27865,4918.85,0.968768,0.085
4522000,8,-6.56993,4920.5,2.38539,0.0875
4524000,8,-4.32449,4920.57,0.795511,0.091
4526000,8,-2.95672,4912.29,0.116984,0.0945
4528000,8,-2.38651,4919.65,0.235943,0.097
4530000,8,-6.07396,4920.3,0.367162,0.0805
4532000,8,-7.60853,4922.44,3.02728,0.0785
4534000,8,-4.43557,4920.58,0.755658,0.0965
4536000,8,-2.62044,4921.24,0.564768,0.088
4538000,8,-2.39998,4921.95,0.212163,0.0895
4540000,8,-5.64388,4925.56,2.57418,0.094
4542000,8,-6.25095,4926.23,0.225351,0.089
4544000,8,-7.11316,4921.22,0.0771925,0.093
4546000,8,-14.024,4922.07,6.10761,0.089
4548000,8,-4.39483,4928.18,0.100961,0.0915
4550000,9,-6.49648,4922.32,0.979103,0.097
4552000,7,-3.02758,4871.53,0.673659,0.08745
4554000,7,-6.39101,4875.72,0.883387,0.101
4556000,7,-5.1981,4870.56,0.173283,0.079
4558000,8,-12.2192,4923.11,0.123983,0.092
4560000,8,-5.6278,4919.97,0.791961,0.0805
4562000,8,-4.36762,4919.9,0.506823,0.0945
4564000,8,-1.85601,4928.67,0.640702,0.0855
4566000,7,-0.485594,4875.07,0.151264,0.0869
4568000,8,-2.47934,4929.39,0.719793,0.094
4570000,8,-8.6728,4918.78,0.223846,0.0935
4572000,8,-5.28057,4920.98,0.0547802,0.0865
4574000,8,-5.77189,4917.33,0.490946,0.084
4576000,8,-3.50667,4923.64,0.223886,0.0805
4578000,8,-4.74075,4924.39,3.07538,0.08
4580000,8,-5.496,4924.6,1.97344,0.098
4582000,8,-1.32841,4927.14,0.403499,0.086
4584000,8,-1.75031,4925.82,1.96736,0.0965
4586000,8,-1.13717,4925.29,0.485887,0.09
4588000,8,-1.44089,4927.25,0.618437,0.093
4590000,8,-0.989976,4928.42,1.56408,0.095
4592000,8,-2.4185,4926.35,2.41809,0.077
4594000,8,-1.39878,4927.39,0.110193,0.0865
4596000,8,-1.01693,4932.43,0.682304,0.09
4598000,8,-3.22419,4932.54,0.332737,0.0905
4600000,8,-5.52232,4927.5,0.133201,0.0855
4602000,8,-5.80253,4925.84,1.32599,0.092
4604000,7,-5.92317,4885.36,1.47757,0.0887105
4606000,7,-4.06289,4888.36,0.470882,0.086
4608000,7,-2.70774,4889.29,0.107135,0.0925
4610000,8,-8.30562,4918.43,1.01877,0.090125
4612000,7,-9.54218,4891.25,4.09237,0.08175
4614000,7,-6.78125,4893.61,1.42185,0.086
4616000,7,-8.37787,4896.9,0.00976943,0.0925
4618000,7,-4.83965,4891.36,0.189601,0.079
4620000,8,-6.63882,4919.7,0.770544,0.0867
4622000,8,-6.62142,4924.72,0.740263,0.093
4624000,8,-8.1297,4931.86,0.0444914,0.0885
4626000,8,-6.39446,4923.31,1.17305,0.0815
4628000,7,-6.57173,4896.75,0.238631,0.0877
4630000,7,-7.50365,4894.37,1.29187,0.091
4632000,7,-10.8921,4892.18,2.44912,0.0865
4634000,7,-7.93761,4894.35,1.35743,0.081
4636000,7,-6.80491,4893.9,1.41562,0.0775
4638000,8,-8.08583,4927.29,0.597288,0.0895
4640000,8,-8.1113,4921.35,0.00561194,0.0895
4642000,8,-6.63282,4924.44,0.531695,0.0875
4644000,8,-5.83523,4921.59,0.426693,0.101
4646000,8,-6.21121,4921.99,1.34194,0.0965
4648000,8,-8.07911,4917.72,3.27491,0.0985
4650000,8,-9.73886,4914.12,4.49963,0.0935
4652000,8,-4.5672,4923.86,1.21537,0.0935
4654000,8,-3.4832,4919.72,1.77243,0.09
4656000,8,-3.12722,4922.76,0.936061,0.09
4658000,8,-5.83858,4924,1.87622,0.086
4660000,8,-3.81158,4921.39,0.511702,0.0795
4662000,8,-5.16661,4920.52,1.12429,0.096
4664000,8,-8.60213,4922.05,1.93836,0.0885
4666000,8,-2.61258,4927.41,0.234404,0.0815
4668000,8,-3.36095,4932.65,0.899532,0.086
4670000,8,-3.57284,4930.56,2.29835,0.081
4672000,8,-0.138835,4929.54,0.198174,0.093
4674000,8,-2.53586,4929.15,0.245139,0.0765
4676000,8,-5.2748,4929.02,2.88114,0.08
4678000,8,-2.34023,4925.47,0.146387,0.0865
4680000,8,-1.22985,4929.04,0.171643,0.0895
4682000,8,-2.73608,4934.87,0.323571,0.0885
4684000,8,-6.15055,4934.75,2.76537,0.0905
4686000,8,-5.34063,4929.29,0.209344,0.087
4688000,8,-4.27301,4934.54,0.645884,0.0895
4690000,8,-6.99745,4939.84,0.970408,0.087
4692000,8,-6.12192,4941.55,1.80257,0.0865
4694000,8,-9.25269,4939.38,1.59756,0.082
4696000,8,-4.58867,4940.31,1.35271,0.092
4698000,7,-2.09477,4895.79,0.129428,0.0863065
4700000,7,-2.86855,4904.88,2.46405,0.0925
4702000,7,-4.64159,4902.36,0.139427,0.0905
4704000,7,-3.61399,4902.16,2.14406,0.0925
4706000,7,-6.66062,4904.23,0.524189,0.0875
4708000,8,-7.26492,4931.88,0.0265898,0.0905
4710000,8,-13.8365,4928.02,0.56608,0.09
4712000,8,-4.83395,4932.88,0.660889,0.091
4714000,7,-7.07275,4903.36,0.724161,0.084375
4716000,7,-4.20896,4903.48,0.23316,0.077
4718000,7,-3.26324,4901.7,0.957639,0.0905
4720000,7,-2.8591,4896.03,0.625484,0.088
4722000,8,-4.49117,4926.11,0.612147,0.0872
4724000,7,-8.2916,4891.33,0.118369,0.08475
4726000,8,-3.84553,4928.82,0.522232,0.0855
4728000,8,-2.69133,4930.05,0.0793108,0.084
4730000,8,-4.66617,4934.8,1.08353,0.089
4732000,7,-2.37909,4896.39,0.690797,0.08725
4734000,7,-3.27328,4888.36,0.951912,0.0885
4736000,7,-7.369,4889.36,0.933121,0.0865
4738000,8,-12.5164,4931.62,0.653189,0.0935
4740000,8,-9.53369,4937.91,0.186377,0.0895
4742000,7,-6.32944,4897.87,0.334006,0.0883333
4744000,8,-7.39801,4938.62,0.267766,0.0915
4746000,8,-2.14566,4941.9,0.155174,0.101
4748000,8,-3.79482,4943.79,1.85024,0.084
4750000,8,-4.67939,4935.76,0.701851,0.0915
4752000,8,-2.10835,4938.63,0.336079,0.0875
4754000,7,-8.66571,4890.24,3.44808,0.08675
4756000,7,-6.76104,4892.28,1.41495,0.0805
4758000,8,-3.36507,4947.06,0.233404,0.0876667
4760000,8,-8.70419,4941.2,1.19191,0.0965
4762000,8,-1.40188,4936.98,0.362546,0.0725
4764000,8,-3.38264,4947.21,0.645848,0.085
4766000,8,-1.11991,4943.25,0.189459,0.085
4768000,8,-6.30241,4947.14,0.0594549,0.101
4770000,8,-4.81315,4945.96,0.505926,0.0815
4772000,8,-4.19247,4943.82,0.846881,0.099
4774000,8,-6.20147,4946.53,1.27485,0.099
4776000,8,-7.89417,4946.81,0.939242,0.0855
4778000,8,-4.69118,4947.76,0.854232,0.0915
4780000,8,-4.95081,4901.69,1.64031,0.0858333
4782000,8,-5.14635,4954.14,0.590926,0.08975
4784000,8,-6.10538,4952.71,2.71817,0.0965
4786000,8,-2.88473,4951.49,0.702216,0.0945
4788000,8,-4.36055,4950.65,0.179521,0.0915
4790000,8,-2.96114,4949.61,0.0354956,0.086
4792000,8,-4.43952,4954.1,1.57827,0.0815
4794000,8,-5.33363,4952.68,1.91795,0.1035
4796000,8,-4.22914,4955.72,0.700429,0.0715
4798000,7,-7.38793,4893.79,1.71193,0.0896667
4800000,7,-3.14308,4898.19,0.060666,0.083
4802000,8,-4.13976,4960.6,0.353615,0.088
4804000,8,-7.168,4960.23,2.32044,0.0815
4806000,8,-6.80162,4963.3,0.219555,0.0925
4808000,8,-7.5066,4962.61,0.34494,0.099
4810000,7,-7.09793,4894.24,0.19929,0.0879
4812000,7,-7.83041,4886.54,2.74551,0.0805
4814000,8,-7.98757,4958.98,0.032543,0.0886667
4816000,8,-7.17556,4959.36,0.255367,0.085
4818000,7,-6.56383,4895.02,1.55965,0.0841667
4820000,8,-9.29954,4960.88,1.21742,0.0885
4822000,7,-4.16214,4893.06,0.764223,0.09375
4824000,7,-8.96423,4890.76,0.234016,0.09
4826000,8,-8.34722,4956.52,1.03754,0.0951667
4828000,7,-7.25742,4897.77,2.71039,0.099
4830000,7,-5.23219,4898.49,1.45964,0.0775
4832000,7,-2.24957,4897.35,0.268677,0.095
4834000,7,-8.05969,4893.57,1.85866,0.094
4836000,8,-11.5975,4956.15,0.756883,0.0925
4838000,7,-4.79432,4896.26,2.56465,0.08925
4840000,8,-1.66064,4955.74,0.333795,0.0925
4842000,8,-3.0655,4950.68,0.454292,0.082
4844000,7,-3.32555,4901.25,1.39845,0.0853333
4846000,7,-2.89913,4898.95,0.397087,0.0875
4848000,8,-4.90274,4954.19,0.932853,0.0885
4850000,8,-5.29807,4952.69,1.01968,0.0865
4852000,7,-5.59188,4901.35,1.29854,0.0895
4854000,7,-3.52084,4897.55,0.0282125,0.0915
4856000,7,-2.35591,4900.22,0.535531,0.0895
4858000,7,-4.64677,4896.5,0.192845,0.0875
4860000,7,-3.94367,4896.4,1.17724,0.087
4862000,7,-5.07379,4900.81,0.698337,0.099
4864000,8,-4.4545,4955.09,0.323459,0.0933571
4866000,8,-4.96261,4957.52,1.39171,0.0895
4868000,8,-4.03114,4957.26,1.19318,0.086
4870000,8,-6.03356,4957.69,2.15257,0.0865
4872000,8,-5.3515,4955.89,0.0348978,0.0945
4874000,8,-3.17159,4959.83,0.268736,0.0885
4876000,8,-1.57172,4962.47,0.0524364,0.0975
4878000,8,-4.95533,4964.58,0.626652,0.091
4880000,8,-10.3564,4969.91,1.39026,0.0895
4882000,8,-4.858,4972.28,1.62408,0.0855
4884000,8,-3.29899,4971.09,0.235355,0.092
4886000,8,-5.07493,4978.62,1.8378,0.0915
4888000,8,-6.38151,4979.1,0.377291,0.0805
4890000,7,-6.22432,4911.29,0.0503211,0.0867143
4892000,8,-1.76589,4979.71,0.434247,0.087
4894000,8,-8.04735,4976.46,3.71034,0.089
4896000,8,-2.96609,4980.17,0.35948,0.08
4898000,8,-3.48722,4980.49,0.0418352,0.0825
4900000,8,-4.82192,4981.73,1.22834,0.0895
4902000,8,-4.44204,4978.82,0.303698,0.0835
4904000,8,-5.06009,4981.68,0.150597,0.08
4906000,7,-4.51567,4922.26,0.756903,0.082625
4908000,7,-4.38911,4923.6,0.0929424,0.085
4910000,7,-4.31951,4923.5,0.0764279,0.0965
4912000,7,-7.12142,4919.03,0.587989,0.085
4914000,8,-11.5847,4982.86,1.39966,0.09
4916000,8,-6.22183,4977.94,0.19415,0.0855
4918000,8,-5.51951,4980.63,0.399329,0.09
4920000,9,-7.13868,4976.92,1.25119,0.092
4922000,8,-8.94648,4973.18,0.977877,0.075
4924000,8,-4.20216,4979.85,0.456091,0.0885
4926000,8,-6.49121,4978.31,1.54555,0.0945
4928000,8,-3.39613,4976.03,1.14871,0.0815
4930000,8,-0.651711,4978.85,0.0927773,0.094
4932000,8,-9.33973,4976.61,5.18408,0.076
4934000,8,-8.15279,4972.06,1.02617,0.0845
4936000,8,-7.19104,4977.2,1.38746,0.088
4938000,8,-9.28399,4983.97,3.27302,0.095
4940000,8,-4.64458,4987.8,1.65788,0.0845
4942000,8,-3.60179,4983.58,0.746213,0.078
4944000,7,-2.44711,4925.96,0.496685,0.0838437
4946000,7,-4.84111,4929.02,2.00773,0.0855
4948000,7,-2.32869,4932.63,0.102104,0.0855
4950000,7,-3.72549,4932.29,0.713251,0.0955
4952000,8,-5.96967,4984.4,0.560308,0.0871
4954000,8,-5.26418,4989.07,0.235911,0.087
4956000,8,-2.45818,4992.92,1.45496,0.0995
4958000,8,-3.74117,4992.29,1.0055,0.08
4960000,8,-3.57166,4998.51,0.901486,0.087
4962000,8,-10.496,4995.76,0.826095,0.095
4964000,7,-3.81262,4936.53,1.5232,0.0879286
4966000,8,-7.98728,4996.97,2.34085,0.08375
4968000,8,-4.30822,5003.33,0.409839,0.0945
4970000,8,-2.05658,4998.64,3.0227,0.089
4972000,8,0.696983,4997.33,0.22669,0.1035
4974000,8,-4.71396,4993.55,0.738055,0.1025
4976000,8,-4.0999,4992.61,1.55503,0.086
4978000,8,-3.12387,4994.94,0.46665,0.077
4980000,8,-3.8003,4995.99,0.581555,0.085
4982000,8,-3.30818,4994.97,2.30596,0.082
4984000,8,-3.48703,4997.93,1.72413,0.09
4986000,8,-2.08424,5002.84,0.513751,0.079
4988000,8,0.0186177,5004.63,0.0144828,0.0805
4990000,8,-1.86809,4999.67,0.201332,0.084
4992000,8,-5.06155,5002.43,0.178642,0.0925
4994000,8,-3.88728,4997.15,1.2164,0.0875
4996000,8,-3.94538,5002.55,0.890374,0.0945
4998000,8,-6.16012,5003.68,0.0189203,0.09
5000000,8,-3.17077,5005.69,0.462803,0.081
5002000,7,-7.25258,4945.82,3.7593,0.0869737
5004000,7,-2.45806,4946.45,0.427311,0.096
5006000,7,-0.861039,4945.91,0.374597,0.0825
5008000,7,-3.6803,4945.36,1.47666,0.0985
5010000,7,-3.13564,4945.02,0.253431,0.0965
5012000,8,-4.24144,5006.15,0.288276,0.0926667
5014000,7,-1.45428,4945.27,0.4884,0.0815
5016000,8,-2.97016,5002.79,0.366355,0.08825
5018000,8,-4.26737,5004.59,0.675801,0.0855
5020000,8,-4.44423,5003.57,0.167004,0.091
5022000,8,-1.63426,5000.68,0.176815,0.078
5024000,7,-2.20346,4943.13,0.831508,0.0864
5026000,8,-3.48183,5004.82,1.60607,0.085
5028000,8,-5.48041,5008.01,2.11523,0.0885
5030000,7,-2.83587,4945.94,0.106627,0.0835
5032000,7,-5.06307,4941.95,0.347599,0.0865
5034000,8,-6.9231,5013.37,1.7444,0.0905
5036000,8,-4.91935,5011.13,1.19616,0.0925
5038000,8,-3.81202,5012.35,0.362336,0.092
5040000,8,-1.44142,5011.36,0.0236731,0.0765
5042000,8,-4.364,5013.46,1.52033,0.081
5044000,8,-4.1661,5013.59,0.722325,0.0875
5046000,8,-6.8074,5007.98,2.60315,0.0925
5048000,8,-3.84416,5007.21,0.277018,0.087
5050000,8,-4.79645,5003.54,0.968707,0.095
5052000,8,-3.45968,5008.68,0.313009,0.085
5054000,8,-4.94838,5006.29,0.581428,0.0965
5056000,8,-7.7972,5007.6,0.720576,0.083
5058000,8,-6.35174,5010.35,0.158493,0.082
5060000,8,-9.08949,5009.62,5.06013,0.096
5062000,8,-3.17093,5003.67,0.344028,0.0875
5064000,8,-4.08075,5002.16,0.340719,0.0805
5066000,7,-2.19613,4934.71,0.0922679,0.0873529
5068000,8,-4.70703,4937.96,2.91102,0.08
5070000,7,-2.97846,4938.11,0.995278,0.0845
5072000,7,-3.27093,4941.87,0.569395,0.0795
5074000,7,-4.77024,4936.61,1.12728,0.087
5076000,7,-6.00871,4939.68,0.012292,0.0865
5078000,7,-2.57655,4941.16,1.58022,0.0905
5080000,7,-4.46702,4938.75,1.54722,0.085
5082000,7,-5.92506,4936.98,0.294463,0.0855
5084000,7,-5.95172,4939.68,2.02262,0.083
5086000,8,-15.2104,5018.23,5.78126,0.0880909
