"tree.rep" "index" "r" "epsilon" "lnLik.part" "tip"
728 206 0.0239271524660035 2.40740085736849e-08 -17.5002941549753 "n"
728 82 0.20176923216874 7.39940387259233e-05 -23.0469142151744 "n"
728 195 0.241856770449615 5.03730828932397e-07 -11.237798435251 "n"
728 155 0.225574718238977 0.0829263941696598 -42.3426343206945 "n"
728 49 0.0539921134680174 0.941590774024815 -46.8443379435801 "n"
728 15 0.160271391714923 0.457829047529957 -149.691565951502 "n"
728 257 0.0721847671773672 0.95553136457047 -31.3373247978585 "n"
728 299 0.133838391397514 0.341369539090459 -374.708354840259 "n"
728 67 0.0533335753032015 0.979410342846464 -32.2431134480642 "n"
728 288 2.23896221583287e-07 0.999999954138648 -12.2259097469221 "n"
728 86 0.0459971252414506 0.975426615102847 -199.851990701298 "n"
728 1 0.0841834631742159 0.190512476327806 -1574.57286211132 "n"
727 206 0.0246346598296159 1.27605649790617e-07 -17.4029459645865 "n"
727 82 0.203043359238619 1.58306112354663e-05 -23.3186282893743 "n"
727 195 0.240355855532031 5.66739711807592e-06 -11.15404415219 "n"
727 155 0.240620774514341 2.97815858082185e-06 -41.6093451477712 "n"
727 49 0.0477058615099348 0.954829723991985 -47.2026605377016 "n"
727 15 0.172098430069604 0.342894536954581 -147.787348147388 "n"
727 257 0.0836658137738767 0.942116012504317 -31.0352440455927 "n"
727 299 0.139856453775429 0.26973572198767 -372.728111376231 "n"
727 288 9.45592074728027e-07 0.999999814946487 -12.2374964742039 "n"
727 67 0.0485500887624316 0.98473039892865 -32.3258216441317 "n"
727 86 0.0483142169538891 0.973297973489061 -198.513786210969 "n"
727 1 0.0858702527187285 0.222182274044873 -1576.46547701015 "n"
726 206 0.0239598265718695 1.35267520224933e-07 -17.4473086496356 "n"
726 318 0.213218361884355 0.199465965852141 -47.7703873279332 "n"
726 82 0.199917307039445 9.99338793060188e-06 -23.3869658728309 "n"
726 195 0.236030828236941 1.4141860866522e-06 -11.2335306690645 "n"
726 155 0.234346695445341 3.84195799986901e-06 -41.6886342463477 "n"
726 49 0.0455572096344771 0.958110768050301 -47.2824369034591 "n"
726 305 0.134625001440496 8.12994220458842e-07 -267.296312283514 "n"
726 15 0.168621403291864 0.341743364046596 -147.976768704253 "n"
726 257 0.0823383195081054 0.942906582142013 -31.1007793523374 "n"
726 288 1.12904327703893e-06 0.999999775486291 -12.2528698826422 "n"
726 67 0.0526924615785165 0.981085341042098 -32.2649870312396 "n"
726 86 0.0500589899389668 0.969850221400176 -197.890697880452 "n"
726 1 0.0856262053985165 0.196996968160624 -1612.36155088427 "n"
725 206 0.0238640830812073 1.14679296508026e-06 -17.471300987537 "n"
725 60 0.0987569017333222 1.99404121789286e-07 -40.1665025078531 "n"
725 70 0.052883569396687 0.851053690156945 -105.185186491442 "n"
725 195 0.222404769367577 1.10609361198577e-06 -11.1059776224815 "n"
725 257 0.0960488074141763 0.919115241902679 -30.7803355565519 "n"
725 288 3.68112638510336e-07 0.999999904771924 -12.2464718124687 "n"
725 155 0.234781787780962 1.00073390018257e-08 -40.9565769363936 "n"
725 49 0.0441556038962743 0.96116347501512 -47.2630792604548 "n"
725 15 0.16077477846975 0.454688236557376 -149.646599695777 "n"
725 230 0.121290245496439 5.5137345313032e-08 -564.358514552541 "n"
725 232 0.0768602935670542 2.3034547083735e-07 -137.12526982954 "n"
725 57 0.0504323971440887 0.971087092101893 -258.907254028332 "n"
725 1 0.0837818205813015 0.267793715250938 -1052.24840785392 "n"
724 318 0.205238352681044 0.405054675607243 -48.0494825083405 "n"
724 206 0.0241025266001988 6.99664355695238e-07 -17.3841248767819 "n"
724 60 0.105587441483594 9.63856525970207e-06 -40.3257455557033 "n"
724 70 0.0532000533103544 0.854429921977278 -105.063394017369 "n"
724 195 0.253182733248027 2.83803721635583e-06 -11.2910158835866 "n"
724 155 0.239247994994579 1.75995950443995e-06 -40.8815281878966 "n"
724 49 0.0461809315364007 0.959940316392476 -47.0561923619135 "n"
724 15 0.173034520569491 0.395756296699983 -148.673064152209 "n"
724 257 0.0982296178426733 0.917903461698172 -30.6935469733715 "n"
724 299 0.134674790586415 1.91527016347496e-08 -300.631991541114 "n"
724 288 1.2499379042967e-06 0.99999975663373 -12.2226121157679 "n"
724 57 0.0502245566795174 0.972758710776794 -258.796867897825 "n"
724 1 0.090979484402784 0.116333164500956 -1427.95997463778 "n"
723 206 0.0234506663398018 1.16614935513492e-07 -17.4572419896696 "n"
723 60 0.102554777410998 9.1917694120991e-08 -40.3070291687981 "n"
723 70 0.0522559410867872 0.848366583820416 -105.387102453003 "n"
723 195 0.168642678917615 0.687254650435576 -11.754064601416 "n"
723 155 0.23147122642134 2.26511359810216e-07 -40.9621203196562 "n"
723 49 0.0439228560493573 0.960480354000628 -47.1989690577743 "n"
723 15 0.171182654036399 0.343536012705275 -148.79517274542 "n"
723 257 0.0935334985450481 0.924221702134158 -30.7718766515892 "n"
723 299 0.121869730369071 3.95108622665766e-07 -298.445289166468 "n"
723 288 1.10947764728228e-05 0.999997494359611 -12.265725697202 "n"
723 57 0.046940940032216 0.975341965027343 -261.050480375881 "n"
723 1 0.0877508496876185 0.129808477112219 -1437.60026675145 "n"
722 195 0.217573420611534 5.41181119505875e-07 -11.0241556815897 "n"
722 60 0.113316196224346 4.0950605435845e-06 -40.5692519611985 "n"
722 206 0.0244939514786039 5.19349626530068e-08 -17.4012733890281 "n"
722 70 0.0616034312247793 0.817485575441518 -103.240936557232 "n"
722 49 0.0602568303735096 0.93442182040626 -46.5014435441051 "n"
722 156 0.26989673590578 0.00358456676511796 -35.6343705029302 "n"
722 15 0.18710671654735 0.17475510900004 -145.01903071128 "n"
722 305 0.154240665628657 0.0283274873143066 -318.376223385645 "n"
722 257 0.0984796006659324 0.922939189176521 -30.7033078672233 "n"
722 288 8.97161541886315e-07 0.999999794943658 -12.1375704349508 "n"
722 57 0.0505043616818577 0.974253462421656 -258.890100974814 "n"
722 1 0.0941260558639723 0.155859014152405 -1472.61863685584 "n"
721 60 0.106400920432354 5.44782076961301e-07 -40.8359450258395 "n"
721 195 0.207116259303151 8.64751973419877e-07 -11.0375005615304 "n"
721 70 0.0568326353883423 0.818850419028255 -104.486081819778 "n"
721 206 0.0223166918961925 3.1369533068197e-07 -17.725847327748 "n"
721 155 0.226175673829857 0.158123213023646 -42.0030196277412 "n"
721 49 0.0558602215413831 0.938030552149163 -46.9446416987247 "n"
721 257 0.118639446068582 0.813889531465701 -30.4523440361764 "n"
721 15 0.157419026818434 0.368630897649699 -148.515987668509 "n"
721 288 1.70041053949724e-05 0.999995834295628 -12.1468809738891 "n"
721 299 0.138774685564044 0.0974052362715985 -358.701904575919 "n"
721 57 0.0484027061479866 0.972581098042348 -260.459221516592 "n"
721 1 0.0871795454727956 0.156743936146102 -1450.59166587145 "n"
720 195 0.208213706277 4.66777111635157e-07 -10.973327466741 "n"
720 70 0.0559251193611091 0.829492316872939 -104.69773325747 "n"
720 206 0.0225319850293024 3.02791241598636e-07 -17.702672545827 "n"
720 155 0.208291092701256 0.345448824670166 -42.3435545684653 "n"
720 49 0.0529892803656778 0.944168923660641 -47.103918486632 "n"
720 257 0.119947442433852 0.809481229823115 -30.4230628806102 "n"
720 15 0.161155220295768 0.334883539716247 -147.807093318116 "n"
720 288 0.0555481306025194 0.979751081470043 -12.0541700574634 "n"
720 299 0.140836580367464 0.0567390433578976 -357.971858902584 "n"
720 57 0.0490392488317172 0.966700379268398 -309.162299216718 "n"
720 1 0.0877674963507062 0.15265015086336 -1448.87856127313 "n"
719 70 0.0581544777939967 0.813659014343573 -104.197926603859 "n"
719 206 0.0223243672376064 1.48409700299296e-06 -17.7170145330387 "n"
719 195 0.21689666031712 2.01975332186694e-06 -11.103534005518 "n"
719 155 0.21921600564383 0.232788133365102 -42.3089187652239 "n"
719 49 0.0456896992807585 0.957813287569209 -47.4134022637933 "n"
719 257 0.138930464768782 0.647185126738623 -30.1728164483249 "n"
719 15 0.159025711844334 0.335414207504618 -149.16626027701 "n"
719 299 0.143684533164196 0.0901043890378776 -370.968271388055 "n"
719 288 1.0305916414558e-05 0.999997638670335 -12.1220846477831 "n"
719 57 0.0482198928150734 0.967272231798632 -309.787327103998 "n"
719 1 0.0847530027915906 0.257439006168508 -1460.64121154611 "n"
718 60 0.110607068532015 9.12269420877159e-05 -41.125928728637 "n"
718 70 0.0588405833253568 0.811730369242928 -104.080591506983 "n"
718 206 0.0225630338137061 3.7848178331377e-08 -17.7009480313789 "n"
718 195 0.218080725771417 2.35261346394621e-07 -11.0596136658502 "n"
718 155 0.209936878835082 0.338290095397646 -42.5854092137787 "n"
718 49 0.0480671600812285 0.954834563360501 -47.3026972036753 "n"
718 257 0.135347892799473 0.673477508865472 -30.2511107570279 "n"
718 15 0.158325638894439 0.357905104233303 -149.017070637529 "n"
718 299 0.143137287850914 0.112598153843645 -369.191808496348 "n"
718 288 4.89062689241598e-06 0.999998883735836 -12.1181972058199 "n"
718 57 0.0477859354851693 0.973026049312235 -260.898288621786 "n"
718 1 0.0860464510526099 0.227435616833495 -1457.05279388975 "n"
717 60 0.109481940458531 5.50656158123325e-05 -41.2092428867965 "n"
717 70 0.0542140959049222 0.841763698823741 -104.922159365094 "n"
717 206 0.0223794231844251 1.77889581134954e-07 -17.7318220038448 "n"
717 195 0.214937313229718 4.64315462947471e-07 -11.2171514205917 "n"
717 155 0.197368613723665 0.428107564849779 -42.7717583967976 "n"
717 49 0.0475480547843402 0.955534055615368 -47.2652416102567 "n"
717 257 0.132117282541435 0.692732254751376 -30.2811268802059 "n"
717 15 0.143318635567266 0.525714051235991 -150.915259742003 "n"
717 288 6.76678842260893e-05 0.999983782609964 -12.1150269652548 "n"
717 299 0.139928518316856 0.149986561648028 -370.965788083956 "n"
717 57 0.0481174294754965 0.972524178518542 -260.898637899405 "n"
717 1 0.0847314467213447 0.239237759426821 -1461.14585403319 "n"
716 60 0.109519974973538 8.8603789710774e-07 -41.0586010338693 "n"
716 70 0.0544275703805284 0.842077395455346 -104.782399114232 "n"
716 195 0.213405659866024 1.01769851018586e-05 -11.0763017844408 "n"
716 206 0.0224576470148403 4.25303306673583e-08 -17.7165994647809 "n"
716 155 0.216136473054939 0.25852961632263 -42.1928230314458 "n"
716 257 0.134857472404838 0.681736461445689 -30.216759885414 "n"
716 49 0.0476516320707389 0.956905516659835 -47.1847776948039 "n"
716 15 0.146616586280288 0.492776824574685 -150.291049488369 "n"
716 288 0.0167945332820915 0.995475667394638 -12.0988257087149 "n"
716 299 0.147629979176529 0.0354545195885855 -368.584073751807 "n"
716 57 0.0493499231596611 0.970457738118555 -259.966004437705 "n"
716 1 0.0852465896224327 0.254720741968754 -1458.74661446953 "n"
715 70 0.0507138624654325 0.850774046313212 -105.751659224328 "n"
715 206 0.0232571332434906 3.49795211640842e-07 -17.6576224226862 "n"
715 195 0.207893296418097 1.1619532353789e-06 -11.0872514645439 "n"
715 155 0.215458625309565 1.1950086787171e-06 -41.978634024143 "n"
715 49 0.0512297417815765 0.949288785349676 -46.8132216870695 "n"
715 15 0.14904116418336 0.406483149414837 -150.670738010324 "n"
715 257 0.0940609268821105 0.903167862045413 -30.7731754420476 "n"
715 299 0.143374184574867 4.46937106295974e-05 -369.031749343186 "n"
715 288 1.32607456862833e-06 0.999999729557167 -12.1541567371938 "n"
715 57 0.0498723957756542 0.962219557422698 -308.651770611713 "n"
715 1 0.0843745757781942 0.19640354612822 -1457.30195741394 "n"
714 70 0.0473880220938555 0.868519282260468 -106.273838271992 "n"
714 206 0.0229675900908246 2.8827670998031e-07 -17.6251544082683 "n"
714 195 0.214816595488599 1.24095311862973e-06 -11.2781965429246 "n"
714 156 0.230493730527986 0.244901824697613 -36.4047603778916 "n"
714 49 0.0509093788845801 0.949910425726943 -46.7009369451281 "n"
714 15 0.15536436128879 0.31355929232983 -149.987993863239 "n"
714 257 0.116668582734724 0.811602467380215 -30.3905786428814 "n"
714 299 0.137271633223304 0.145729695719512 -371.732394708095 "n"
714 288 3.40390843342382e-06 0.999999241391846 -12.1216546858435 "n"
714 57 0.051400027489238 0.960732873165428 -308.692214143145 "n"
714 1 0.0869393580358568 0.135104210947855 -1457.25698013027 "n"
713 60 0.108754141173163 3.77388631346578e-06 -41.2554486690825 "n"
713 70 0.0486734692040728 0.86346502024054 -106.301123293083 "n"
713 206 0.0234050402953206 3.10036001760678e-08 -17.5206430367471 "n"
713 195 0.227912552020279 1.05786226885859e-07 -11.0777983101138 "n"
713 156 0.250373076931698 3.51849874171404e-06 -35.929354271197 "n"
713 49 0.0624239778777828 0.928434664668683 -46.2994116238209 "n"
713 15 0.145404182347282 0.471152668226477 -151.267670166836 "n"
713 257 0.104396450499189 0.874476253260219 -30.6467901348621 "n"
713 299 0.140309022255718 0.143160708878923 -371.777088232854 "n"
713 288 1.24585261080092e-06 0.999999742513624 -12.2051103006333 "n"
713 57 0.050160968395182 0.969163267845061 -259.701514927126 "n"
713 1 0.0891673218457349 0.11648185566666 -1452.96385736697 "n"
712 60 0.104630388024144 9.54912907876208e-07 -41.1686005020466 "n"
712 70 0.0487506242315791 0.855636230679531 -106.325667008153 "n"
712 206 0.0233475664082835 3.50376658503481e-07 -17.5854905330248 "n"
712 195 0.230770852737606 5.76512793784445e-06 -11.334577807599 "n"
712 156 0.251070998475216 0.0100857155082626 -35.9539241613175 "n"
712 49 0.0569966776173941 0.939877666027552 -46.5321337377065 "n"
712 257 0.103459462796264 0.859962515919498 -30.7075393936916 "n"
712 15 0.183044254120479 8.23436919545095e-06 -145.084194683169 "n"
712 299 0.128733961664416 1.44024979418638e-06 -320.043237298009 "n"
712 288 1.592829970888e-06 0.999999651661653 -12.2227973579285 "n"
712 57 0.0518646313324765 0.965051256935414 -259.487216388069 "n"
712 1 0.0837446897315633 0.25274497234187 -1471.79938283592 "n"
711 60 0.105965310166618 2.29399997384471e-07 -41.0353955867148 "n"
711 70 0.0524180520730043 0.831116052692224 -105.644149709651 "n"
711 206 0.0234155455114271 2.09093012850944e-07 -17.5830190876099 "n"
711 195 0.224304255233396 4.25741536834117e-07 -11.2095579040167 "n"
711 156 0.248774817381784 0.0365988760640387 -36.0382345531397 "n"
711 49 0.0519284752018368 0.946807085366839 -46.6915801528903 "n"
711 257 0.111459655261432 0.815799781431196 -30.4095862820203 "n"
711 15 0.18503258424786 2.52034951764556e-07 -145.809576354578 "n"
711 299 0.129102730798898 2.32935875031705e-06 -318.668055874078 "n"
711 288 1.24151181319165e-06 0.999999729182579 -12.2419969277258 "n"
711 57 0.0510847983230724 0.965772898734055 -259.528207230679 "n"
711 1 0.0839036275518965 0.259885320138592 -1471.34230507076 "n"
710 60 0.103684168512666 8.43835985663173e-08 -41.2187736577722 "n"
710 70 0.0545274124148541 0.819936125158247 -105.073592796173 "n"
710 206 0.0238347621151781 6.45452381436813e-08 -17.5278179589138 "n"
710 195 0.218934904863714 1.36365657710975e-06 -11.1900863249997 "n"
710 156 0.250450133756812 2.62866179150306e-06 -35.8560152888688 "n"
710 256 0.119813648425043 0.616795082576573 -68.1808843987186 "n"
710 49 0.0485822820952227 0.954159358277538 -46.8414632390642 "n"
710 15 0.186218965263375 1.83607430457591e-06 -144.271433753419 "n"
710 299 0.136434060419339 0.0211585626591172 -358.82732521609 "n"
710 288 2.78477362174385e-06 0.999999416440561 -12.2298543076044 "n"
710 57 0.0534954985060376 0.961868790638909 -258.22867385591 "n"
710 1 0.0837387701361663 0.25588196547606 -1428.92063578242 "n"
709 316 0.19143891890082 2.85758786939627e-06 -60.8919779262108 "n"
709 206 0.0237657313092045 7.129845977533e-08 -17.5459549238851 "n"
709 70 0.0555317521794146 0.809504319372238 -104.959131942674 "n"
709 195 0.219797999128576 1.83137471202582e-06 -11.0855479804976 "n"
709 156 0.247971391790653 2.62895200181428e-06 -35.8344106490303 "n"
709 256 0.118059997013688 0.633000898609361 -68.272280770015 "n"
709 49 0.0473041843773443 0.956864567740444 -46.9041891574847 "n"
709 15 0.187698468936109 2.75829726580528e-07 -144.827501976873 "n"
709 299 0.117006798142864 9.15560091040263e-08 -278.100289961289 "n"
709 288 9.56865311811606e-07 0.999999778215764 -12.2250665643568 "n"
709 57 0.0560337724669277 0.951326465047871 -306.093681269827 "n"
709 1 0.0836634190106281 0.252081745233476 -1428.72392656887 "n"
708 316 0.195213506996276 1.78850620147211e-06 -60.5222476932344 "n"
708 206 0.0239163280931688 5.47035487600404e-08 -17.4934720460582 "n"
708 70 0.0551401575379489 0.817004766115564 -104.949544650371 "n"
708 195 0.234001043256831 1.1601215713702e-07 -11.1608256123493 "n"
708 156 0.253478790439154 3.59390838008079e-06 -35.6807853600038 "n"
708 49 0.0495644668651493 0.954063182565163 -46.8412860697768 "n"
708 256 0.119431900281234 0.646849855474102 -67.9837603568442 "n"
708 15 0.189253617483701 5.420670279004e-06 -144.759938692808 "n"
708 299 0.119375133218222 6.73809528035121e-07 -278.256081959494 "n"
708 288 1.65342882022169e-06 0.999999622193231 -12.2098604813167 "n"
708 57 0.0575358136935772 0.950489411050205 -305.263837330713 "n"
708 1 0.0847081309206712 0.254937385862498 -1425.61251490865 "n"
707 219 0.177555118857358 3.5396571518197e-07 -21.6776591055007 "n"
707 206 0.0245449583330342 1.33433641365041e-07 -17.4657614035716 "n"
707 60 0.103022345496849 9.08819351002062e-08 -40.6126405349448 "n"
707 70 0.0553631244868104 0.814385898934166 -104.961627095532 "n"
707 195 0.236790595426615 7.35798266593857e-06 -11.3257768755882 "n"
707 156 0.26021198876461 7.9361451607645e-08 -35.3865407220794 "n"
707 49 0.0554259856208772 0.942527981471675 -46.6498612624439 "n"
707 256 0.127211793362903 0.579090242748362 -67.5434063551915 "n"
707 305 0.141636166395519 0.069186903361728 -320.759786979542 "n"
707 15 0.187686951033865 1.45692835116308e-06 -144.589847249096 "n"
707 288 3.83169514985931e-07 0.999999920835887 -12.1698449909028 "n"
707 57 0.0566158750500842 0.959012382934265 -256.973574357051 "n"
707 1 0.0884925764531061 0.0641186697528166 -1408.51000605462 "n"
706 206 0.0239141650710399 6.21012128912323e-07 -17.5665195680156 "n"
706 60 0.0947550540270067 1.78528578918417e-06 -40.5463177501473 "n"
706 70 0.0521674556928251 0.833636213572344 -105.780028042787 "n"
706 219 0.184172989370527 2.04195859540545e-07 -21.4619540201609 "n"
706 195 0.237646215426319 0.0002970414873387 -11.4876053248512 "n"
706 49 0.0707369243496023 0.892792997051358 -46.3196169620603 "n"
706 156 0.245507660354704 4.49899259002866e-07 -35.4954716755425 "n"
706 256 0.114268114415287 0.713784355455759 -67.8059661216374 "n"
706 305 0.141487875970862 2.02883230238727e-06 -320.606095885835 "n"
706 15 0.16122967225383 0.457525177294155 -150.183813097101 "n"
706 288 9.51720266504329e-06 0.999997893939315 -12.1002799292277 "n"
706 57 0.0518617859142141 0.964970044314937 -258.594401786742 "n"
706 1 0.0877304748079179 0.122856455196518 -1418.69431959344 "n"
705 206 0.0247328354072261 4.84784852929072e-07 -17.498487725934 "n"
705 60 0.0967322341605396 1.38861369646694e-06 -41.048848217172 "n"
705 70 0.0536424384215419 0.832322667956672 -105.455507301892 "n"
705 219 0.188830497626527 6.75587490922009e-07 -21.1919274813794 "n"
705 195 0.228418606206927 0.177536302251481 -11.5368560813569 "n"
705 49 0.0722709309462847 0.89580247353329 -46.1636495006711 "n"
705 156 0.251234650403653 7.91068786463371e-06 -35.2948880681175 "n"
705 256 0.110025890002567 0.766503781803363 -68.4917944475827 "n"
705 305 0.145532228958585 1.44008719049691e-05 -319.86081687777 "n"
705 15 0.168098506357637 0.431599813835055 -149.254400129267 "n"
705 288 1.22323986423799e-06 0.999999735706206 -12.0603825299705 "n"
705 57 0.0533088288650469 0.964917636183782 -257.544276585259 "n"
705 1 0.089818523955356 0.132634213917275 -1413.283372587 "n"
704 206 0.0250098969596555 1.3962110785586e-07 -17.4548404514749 "n"
704 60 0.10515981954388 1.05184908130785e-07 -41.4283020217303 "n"
704 70 0.0546834605488188 0.839528133239387 -104.829528450594 "n"
704 195 0.236190143026713 3.10687835840618e-08 -11.0448352833758 "n"
704 49 0.0609666872512066 0.929139171742942 -46.7453542199826 "n"
704 156 0.259114379111145 4.1221824889878e-07 -35.2182538035348 "n"
704 256 0.128710670094006 0.602550797746515 -67.3375439472077 "n"
704 305 0.146821254602401 0.0543661326693825 -320.696758522325 "n"
704 15 0.174001466762275 0.433520185528323 -148.093359591677 "n"
704 288 1.10706165631893e-06 0.99999982330615 -11.9952587050393 "n"
704 57 0.051515654006411 0.971964091724079 -258.688689853748 "n"
704 1 0.086507449334507 0.329636750518914 -1454.40424481522 "n"
703 60 0.0975357839869897 0.0342065700972047 -42.4078519495297 "n"
703 206 0.0232637051145922 1.30610457059074e-07 -17.6537644953153 "n"
703 316 0.159166871197522 0.496425254363566 -62.9423776434294 "n"
703 70 0.051129224170774 0.838134976062343 -105.509649924721 "n"
703 195 0.219584875280266 4.95643451142508e-07 -11.2380975774372 "n"
703 49 0.0537711038358946 0.933372497954699 -47.3313061557648 "n"
703 156 0.246960100207445 7.33999884688424e-08 -35.037087451197 "n"
703 256 0.117103288966337 0.614782223128622 -68.3360065092251 "n"
703 305 0.124184358356895 1.91754324959525e-06 -253.947333153711 "n"
703 15 0.15965956808941 0.469576715279254 -150.397951589228 "n"
703 288 0.0177358196355395 0.995725635804628 -11.9934585848282 "n"
703 57 0.0490459169301615 0.969979115746683 -260.471085867154 "n"
703 1 0.0822400024986084 0.22069765123514 -1451.64985057796 "n"
702 206 0.0233324777069854 1.58761783598254e-10 -17.5892580588035 "n"
702 61 0.0449165323666218 1.07811974388692e-07 -12.3688674743077 "n"
702 70 0.0542543070752649 0.82206771163351 -104.940296971716 "n"
702 195 0.24594339725519 3.04471349857434e-06 -11.304095764887 "n"
702 49 0.0572072841741026 0.92724269911709 -47.271482244704 "n"
702 156 0.266155788562349 1.18237569414185e-08 -34.9007549103943 "n"
702 256 0.106847882331394 0.749990646809036 -68.6655015217804 "n"
702 305 0.137290741388762 6.65703739571237e-06 -322.723087039204 "n"
702 15 0.197650808368247 0.0504555756772629 -146.201084812431 "n"
702 288 1.26504858478241e-06 0.999999707137753 -12.2420784776797 "n"
702 57 0.0500381366329929 0.967213687623718 -290.074767538101 "n"
702 1 0.084402342223579 0.172155539101862 -1444.70350512818 "n"
701 23 1.93598969571333e-07 0.999999936503928 -10.090089950762 "n"
701 61 0.0491058049778457 5.41713693664407e-08 -12.2242067864962 "n"
701 70 0.0524200908134846 0.858022332808969 -104.74545960955 "n"
701 206 0.0243376583497487 6.62247961418035e-07 -17.4796948766167 "n"
701 232 0.0806633479879076 6.00833272689805e-07 -135.997323071622 "n"
701 195 0.255618333785952 5.82167403461011e-06 -11.037112008973 "n"
701 49 0.0626526033868187 0.921880757387555 -46.8361665553998 "n"
701 156 0.276039447106128 1.11555962707584e-06 -34.4795411071858 "n"
701 230 0.126151878949566 2.0591687192891e-06 -575.403108930568 "n"
701 316 0.162857775203884 0.601582112628966 -62.4187870817431 "n"
701 15 0.201034645469235 6.9355103387025e-08 -131.752691326774 "n"
701 288 3.1811059001828e-06 0.999999374411576 -12.1709910814317 "n"
701 57 0.0554588432924197 0.963188012417604 -286.882838222158 "n"
701 1 0.0837391746495578 0.293770357212648 -1044.42657041976 "n"
700 61 0.0454910301198967 8.71552504510043e-08 -12.4049674000336 "n"
700 316 0.158146809518803 0.535270334017696 -62.7597874252705 "n"
700 70 0.0515007031609288 0.841133351547302 -105.395443608296 "n"
700 206 0.0229379536492105 5.50647177274323e-06 -17.6710688155723 "n"
700 195 0.238792417088928 2.83284382670536e-07 -11.2333044811218 "n"
700 49 0.0626878232202198 0.909134493326289 -47.0039110211509 "n"
700 156 0.265016859964164 1.75414213699152e-06 -35.1047148509265 "n"
700 256 0.129377388201465 0.475139985111673 -68.0272133360735 "n"
700 299 0.10803721602548 2.70806746032163e-07 -275.685900730533 "n"
700 15 0.169835126305389 0.345183677592608 -149.308815359719 "n"
700 288 5.78137179860187e-07 0.999999877133243 -12.1283039836325 "n"
700 57 0.0526039235359959 0.962477967773435 -288.891283874385 "n"
700 1 0.0828925314558541 0.23744519835819 -1424.51071168401 "n"
699 61 0.0477079248914403 8.48847575542815e-08 -12.290099105194 "n"
699 316 0.157806109272017 0.604495068601844 -62.6937388086947 "n"
699 206 0.0239163280931688 5.47035487600404e-08 -17.5189748034162 "n"
699 70 0.0528783689072442 0.847679242455629 -105.017066010059 "n"
699 195 0.250745017208732 4.15741136948463e-06 -11.2459694274479 "n"
699 49 0.0647150176715398 0.914416867339352 -46.61183117422 "n"
699 156 0.276957695082904 4.20097372406583e-06 -35.1766611756892 "n"
699 256 0.11271330301879 0.767759971729719 -68.9261623655761 "n"
699 299 0.114601785947126 6.84373417608626e-07 -272.934219253557 "n"
699 15 0.181737792572776 0.335569722944393 -148.022491371793 "n"
699 288 7.80921279226329e-06 0.999998431495699 -12.1572942467219 "n"
699 57 0.0545059697582499 0.964035902260246 -287.323343913385 "n"
699 1 0.0848911940325078 0.316716245307763 -1423.11212941255 "n"
698 206 0.0234968656692311 6.47892003229274e-07 -17.7120618485882 "n"
698 49 0.0590464436448466 0.917841378124285 -47.015393307326 "n"
698 195 0.251939378537414 1.30856162119246e-06 -10.9783906685387 "n"
698 257 0.144132126308978 0.574047154001892 -30.0774225390125 "n"
698 156 0.266477889814927 5.41405609350523e-07 -35.1171754240974 "n"
698 230 0.103468075574753 4.95790273942666e-07 -666.569520039689 "n"
698 316 0.156484479445498 0.562949213449611 -62.6932820899918 "n"
698 15 0.169997727305599 0.390740341933997 -149.310947779951 "n"
698 288 2.24385775870157e-06 0.999999501600431 -12.2689831786576 "n"
698 57 0.049240669334276 0.955984188452305 -421.920576540736 "n"
698 1 0.0795056107151389 0.370871575767178 -1060.65403670858 "n"
697 206 0.0245314451482023 1.8688839806205e-07 -17.6776839923742 "n"
697 49 0.0578520615207657 0.921647517854729 -46.9410541443922 "n"
697 195 0.259017746926661 3.69693975677913e-06 -11.121335820183 "n"
697 155 0.240120944419885 1.12425321274444e-07 -40.2812071254252 "n"
697 256 0.125602387011349 0.642357435753184 -68.4249266625967 "n"
697 316 0.146994216950407 0.665093257352054 -62.8341727936355 "n"
697 15 0.179503542164457 0.329904133472883 -148.508070424311 "n"
697 288 1.04461488784801e-06 0.999999766132898 -12.2254301998256 "n"
697 57 0.0502466218949221 0.956079984491492 -421.317702515409 "n"
697 1 0.0958778121549288 0.115150020436142 -1690.94786565848 "n"
696 206 0.0242760166564917 2.34798861462029e-08 -17.5508616848079 "n"
696 195 0.248465135241496 4.95879660734253e-06 -11.0651169515733 "n"
696 316 0.165471970153158 0.440682262468908 -62.0986810477654 "n"
696 49 0.046845283119777 0.948315336943524 -47.3157603003743 "n"
696 156 0.266065566521071 1.10394995420873e-06 -34.8396649862916 "n"
696 256 0.13152126131572 0.637036942041959 -68.0116471017501 "n"
696 15 0.177727827492526 0.397530675025792 -148.230255831499 "n"
696 288 3.27968573204795e-06 0.999999258473739 -12.255258305493 "n"
696 57 0.0483481408101532 0.959444843638978 -421.86853535926 "n"
696 1 0.0811932148703267 0.345922890720215 -1251.04008676937 "n"
695 316 0.177608204001444 0.357433895421856 -61.7427228922069 "n"
695 206 0.0239163280931688 5.47035487600404e-08 -17.5969992952853 "n"
695 195 0.265100507862602 0.000127732850059928 -11.2858121702042 "n"
695 49 0.0469328773450788 0.950457725561948 -47.2501732134019 "n"
695 156 0.26939465590455 7.8793671773224e-07 -34.5132439377929 "n"
695 305 0.116166326601475 2.75507471063738e-07 -237.41188195118 "n"
695 256 0.136286355149059 0.596091970072302 -67.7514564576027 "n"
695 15 0.171060456299165 0.486922029000562 -149.087816612897 "n"
