"i","lambda0","lambda1","mu0","mu1","q01","q10","p"
6114,0.120453037076515,0.180580921214289,0.0210193005237981,0.00773583093540412,0.000391871117972209,0.0056875772193503,-1607.92514993447
6115,0.120882744833572,0.17210657013361,0.0256108002496652,0.0358413171610431,0.000480099925944352,0.00802560695049268,-1608.16740551234
6116,0.122326792014561,0.195508814607997,0.0253578383307358,0.0117084553930419,0.000182937750788871,0.0163027170070581,-1611.28819313598
6117,0.121971204010898,0.161936758558739,0.0188259086029561,0.00132482904939188,0.000315459499430105,0.00634052703133999,-1605.89511947397
6118,0.117212193279914,0.147623267802944,0.017957085478492,0.00965007111644095,0.000271209962720774,0.00834573109185019,-1604.84122817682
6119,0.115209001602762,0.164061205556962,0.017636291548547,0.00695760697469395,0.000200103706744247,0.00367278496246321,-1605.33884598436
6120,0.11610986262052,0.145723245549804,0.0102152921022967,0.00776914564693111,0.000340462950369547,0.00648608851941549,-1604.76999391658
6121,0.115780903143837,0.156134500014189,0.0155419223096477,0.0174022151560437,0.000526628357899994,0.00680242100022713,-1605.29813572101
6122,0.117908243979474,0.156443390439562,0.0220290530836131,0.0135358184383099,0.000354267719706248,0.0113352001919674,-1606.54803886233
6123,0.119108702825779,0.1780282728324,0.023316388437894,0.0146801102109833,0.000278669380805748,0.00352141491257709,-1607.75142413579
6124,0.117829316954751,0.168030376711356,0.0141039826003051,0.0123918222870411,0.000155364091254134,0.00559926779261408,-1605.64504153396
6125,0.120205248397715,0.150221864294745,0.0167592722486287,0.00851855640340951,0.00045039952581043,0.00561881137537203,-1605.63751985154
6126,0.113560751837363,0.163777309196284,0.0102097569585704,0.0114457939266331,0.000359522220675709,0.00512891032810781,-1603.91176534952
6127,0.113538369254493,0.168627813821199,0.0149208737882552,0.0115124180274088,0.000168859951011275,0.00693129148371493,-1604.89052744525
6128,0.118955253265873,0.157102095443501,0.015309413780711,0.015945789368521,0.000542970576704511,0.0111676293341544,-1606.8453229204
6129,0.111777086276172,0.157672174717554,0.0106135158286575,0.0188758110965799,0.000511048894845258,0.0121431860929361,-1605.39741932671
6130,0.114927388880706,0.174448466952447,0.0144071642774751,0.0317131023980044,0.000123042626744328,0.0131208178154391,-1607.6606868949
6131,0.112324231261599,0.170394258685657,0.0150493767160939,0.0233730727635762,0.000904828812561267,0.00380374007140771,-1609.67914629329
6132,0.109893231358286,0.173242146760734,0.0105839067731992,0.056237022245518,0.000601708309883344,0.00379067336656188,-1607.41196292092
6133,0.108905185309673,0.189124082457716,0.00996725732434315,0.0682745356261428,0.000420225956332359,0.00209034705076742,-1607.71607961742
6134,0.116202484420724,0.214000655005532,0.0135447375086335,0.0660658214030562,0.000217014284571331,0.0118235279413397,-1609.03040406975
6135,0.113267432537885,0.213386222653646,0.0125055290943777,0.043013793958253,0.000163984987943706,0.0033418758931536,-1609.44842468489
6136,0.113468188973249,0.203629488098985,0.0116664677099183,0.047064636406457,0.000161953047862343,0.00400571799809925,-1607.39825581209
6137,0.103922463825882,0.172226807689661,0.00333803938892692,0.0301470135198457,0.000661307674009763,0.0109962118202535,-1605.48827595348
6138,0.107210261805203,0.18672817116492,0.003525366890788,0.0566747472634687,0.000474787900822792,0.00280933793033355,-1605.22680938697
6139,0.108719986623952,0.163945662164642,0.00895684204635189,0.0297239742346113,0.000226738430108071,0.00673435718820801,-1604.49789118759
6140,0.108499889908052,0.184338418896077,0.00374733350125077,0.0491748737009238,0.000483624661355885,0.00860979160997423,-1605.07170791723
6141,0.102506432728815,0.19480709938704,0.00192924015066655,0.0627248716430258,0.000610867359327297,0.00591266267316177,-1605.71523439601
6142,0.109549306510513,0.189266323250606,0.00560680439970191,0.0317685944162398,0.000477941185557896,0.00808181047559787,-1605.30558594867
6143,0.106239530686107,0.162896505540019,0.00473430573073505,0.0311383949713471,0.000379902831459207,0.00294206988385603,-1604.10264258223
6144,0.103762002048829,0.167129443927671,3.67364394544185e-05,0.0442403249435281,0.000286445881400041,0.00653757450211019,-1604.25254535629
6145,0.102048723310495,0.225239429183696,0.000400923526743144,0.0896020452038136,0.000229814436835639,0.00635175755619195,-1606.65869122313
6146,0.100065545526857,0.233353199128859,0.000374547888925385,0.0821104187725272,0.000376096461637621,0.00916604642101685,-1608.08347340799
6147,0.108648437846518,0.223351044847005,0.012220918287727,0.0822807517996883,0.00025894804951598,0.00765026430774196,-1609.05019796914
6148,0.118064653371616,0.205934475383477,0.0124364775348692,0.0650575297902031,0.000388806033323739,0.00926224626607021,-1608.7767697752
6149,0.11457080876343,0.186774415527181,0.0112148281629552,0.0316744258146557,0.000337554821522611,0.00490441351753347,-1605.67389750377
6150,0.108739551704903,0.1538889327029,0.00317098147597897,0.0316446315071377,0.000439136117482183,0.00567245064181699,-1604.79536019808
6151,0.10836691432447,0.151047532991615,0.00431068479137216,0.0445647218097041,0.000485949344984966,0.00418979829197763,-1607.40826524145
6152,0.106641770649617,0.216623537224823,0.0106601860130844,0.103479198322742,0.000367785394522439,0.00597718212953897,-1610.36096581697
6153,0.112336635795172,0.222083939901259,0.0138744082764246,0.064778041798951,0.000920953662104955,0.00864659813042191,-1612.28488247357
6154,0.114252960808025,0.1669651909233,0.00821629296014572,0.059938208469061,0.000460484879767984,0.00866459083809706,-1609.84099328479
6155,0.111645357328891,0.180368900084495,0.0084532024792458,0.0402876337727885,0.000453129883979119,0.00821801316507193,-1605.09686906591
6156,0.109580643336995,0.162946401658895,0.011984749964137,0.037649317969712,0.000474978366577129,0.0099096640424704,-1607.04736027187
6157,0.112466412627277,0.159519422440487,0.000361547929987011,0.0394807734718543,0.000593757424982721,0.00796395430541164,-1609.76474352805
6158,0.0970445402589276,0.190461082587289,0.00310097282178884,0.0547932221560924,0.000459086742123261,0.00421339321548217,-1610.16842731098
6159,0.101040215590371,0.189777107024419,0.0038968205184741,0.0483014915160006,0.000334371144659718,0.00871630023811586,-1606.52301752132
6160,0.106345632851046,0.185880619738111,0.000649364835670346,0.0608632552809453,0.000356474115495279,0.00441772922881919,-1604.86010246882
6161,0.103578622349525,0.185718731471999,0.0016328584797669,0.0264421676727381,0.000240342656677383,0.00625709697060937,-1603.78455252837
6162,0.104985072125906,0.182845084481691,0.000713431911563201,0.030198669123097,0.000259156742984074,0.00671291048187423,-1603.28145634522
6163,0.102252399394527,0.193482231714496,0.000776098178195086,0.0272496319325463,0.000331670942750826,0.00621610667397718,-1604.77193613338
6164,0.103463488719707,0.166826312908154,0.00365096806649849,0.0105830494174644,0.000421216583276005,0.00867668214548878,-1603.55795917913
6165,0.103946476594695,0.14677474063642,0.00135993989751801,0.00645787651378021,0.000317384909013611,0.00802345037478073,-1601.91332142423
6166,0.105409666868478,0.141944477311553,0.00460453796307534,0.00484816628963887,0.000309788516095212,0.0138467377844765,-1604.23115064014
6167,0.106231339744791,0.170287501983884,0.00225883188130648,0.00224283522713548,0.000448953571414147,0.00985023835760007,-1603.77854922002
6168,0.104834467140806,0.160831273528699,0.000185169373020199,0.000982871996026926,0.000359623783872048,0.00487349566670857,-1601.98500169317
6169,0.103454553774005,0.145481010396335,0.00135291502041509,0.00022654165250541,7.20870995609584e-05,0.00852271466677254,-1604.0743243395
6170,0.105303935892835,0.131766483790008,0.00382345938780358,0.00373951524947706,0.0005376752478368,0.00350680495727581,-1604.12150375045
6171,0.106061901686956,0.178281576998037,0.00615384086538667,0.0259513812725147,0.000587133006869417,0.00988731096936734,-1605.49836490773
6172,0.113869271790277,0.164273468135335,0.00512796730998043,0.0264158529871796,0.000419383462847417,0.00659172330981995,-1606.03610585034
6173,0.112636989504958,0.171877074005948,0.0140498794865589,0.0225643336278806,0.000331923579377367,0.00257119197451367,-1605.6730485127
6174,0.110281074001614,0.175862717817039,0.0134344066291538,0.00205921511249104,0.000169277100163662,0.0196569193469498,-1608.42139316019
6175,0.110937024144252,0.151694483066244,0.000618779267297769,0.0192197483455151,0.000417881431833401,0.00677646788458205,-1605.74058574927
6176,0.100024342696432,0.158904182611954,0.00243763039118167,0.0189232766917257,0.000165348032433628,0.00542624362061922,-1604.95358720014
6177,0.0994710471330522,0.159968742075689,0.00184640222875136,0.0202731071476072,0.000252883353081765,0.00847956882266686,-1604.77677889638
6178,0.106071975957622,0.15124073601609,0.000912469945301585,0.0226002215963865,0.000466428772411697,0.00428836754866285,-1603.41885276217
6179,0.104184881486144,0.152785120540993,0.000785359855422044,0.0119463766084873,0.000446137562792055,0.00631346671151097,-1602.12599800242
6180,0.102857255474407,0.151131545377234,0.000782918114473932,0.016722364302946,0.000600863172371352,0.00802606988929775,-1603.57922192118
6181,0.0984629261750984,0.178113837602936,0.000735863762120979,0.00580767967395326,0.000326162336432195,0.00436336124222067,-1606.24590384089
6182,0.099407868331029,0.133695580081493,0.000901023657988904,0.00672480822969727,0.000645957751624936,0.00277533634595585,-1606.34428128112
6183,0.109751178159299,0.146259862958719,0.0029236333487356,0.0177840692629207,0.000343333367047179,0.00372699209157851,-1604.291743538
6184,0.106767105295278,0.172709098119297,0.00266058313845856,0.0323700582957065,0.000278036631430872,0.0062617016516456,-1603.24719896791
6185,0.106090342540703,0.189142874040099,0.00283748386359066,0.0328329007922659,0.000224384243926959,0.00293175378129684,-1604.79587046803
6186,0.103111520559405,0.162335121499017,0.00347955649987018,0.0110994212465537,0.000452122051836416,0.0161422289624683,-1605.21968792211
6187,0.0997678775317473,0.164627740905265,0.00179166345133947,0.0122802861603598,0.000348841201763213,0.0125165137474967,-1604.8789023917
6188,0.0982601094276157,0.157562680619421,7.52249304469541e-05,0.0033775707256822,0.000404268530413968,0.0137335993401704,-1604.76863609041
6189,0.100424793332967,0.164776089611578,0.00062253474921348,0.00355230021525058,0.000441245846779788,0.00237402841086293,-1604.71308247785
6190,0.105682852305073,0.150583811801391,0.000212521483637583,0.00517578869603741,0.000115587476265966,0.0030549103443798,-1603.34219115621
6191,0.109315832366926,0.147917686407538,0.00276560302287606,0.00818395593755487,0.000795780071798254,0.0105502633651354,-1605.88807465535
6192,0.101665514345118,0.133657277506498,0.00213625259441261,0.00569570528359928,0.00134835073929026,0.0123794266290104,-1611.50309004737
6193,0.100368573391547,0.135792541250956,0.00221659518638266,0.0107091997990416,0.000940817418530466,0.0139582213631218,-1609.85708485983
6194,0.0998752830377384,0.148445247516107,0.00155433555285719,0.0140036241274625,0.000652610609872745,0.00897025035656207,-1605.65514775556
6195,0.111323752623602,0.158933029141663,0.0123996133263385,0.0129364148731959,0.000644148416760691,0.00205751688203417,-1607.02012647641
6196,0.110687298134379,0.131578015129905,0.00153618349334638,0.00633115996707267,0.000420267963088882,0.00130452382015262,-1607.36129964759
6197,0.10862737090965,0.138653838051962,0.00454942345587271,0.0139691361112229,0.000271669620605067,0.00214377183936298,-1604.89023687466
6198,0.10501257398822,0.164134576942532,0.000137338146494899,0.00118495942232673,0.000307148485694898,0.0120913945592828,-1602.72257829284
6199,0.106202302899248,0.148917012838069,0.00411175793416697,0.000154404340597585,0.000401673208447664,0.00601181793944044,-1601.94936525257
6200,0.106165077299277,0.155445999206013,0.00399758201526539,0.0218130482838146,0.000231666695308539,0.00731745365495932,-1603.36894588622
6201,0.106355473110179,0.163332615331013,0.00825688882321141,0.0206762163927282,0.000510184864780873,0.0130987246074481,-1605.99469016856
6202,0.111475737659063,0.1499933147444,0.0109592584665014,0.0206681620716176,0.000211276712842519,0.00134961841014683,-1606.53356123989
6203,0.113353795351495,0.157202713234981,0.0111875337418696,0.00227067455288452,0.000255016042884074,0.00567079907534838,-1603.21474693169
6204,0.108780884282924,0.13637658913035,0.0100412375596171,0.00414903436675304,0.000356641682219758,0.0108763318003233,-1604.87380082059
6205,0.10896558149616,0.165866440047341,0.00608122789589146,0.0210654757684651,0.00037970615310723,0.00319105955099416,-1603.66089469373
6206,0.111739845400727,0.161895323713548,0.00603224938642475,0.0269847219417162,0.000187510122872689,0.00652687135271961,-1604.88787220791
6207,0.104369874819213,0.167131088949247,0.0042424262050418,0.0033194069617526,0.00054634672224973,0.00569345192629182,-1604.61274426192
6208,0.102816186773705,0.135492577508379,0.00401193881609105,0.00478149080943256,0.000279034584833827,0.0101160745085737,-1604.54460995656
6209,0.10598913468171,0.167306358714493,0.00464644034116397,0.0102815394089317,0.00024009618736497,0.0127978128655116,-1603.75734346873
6210,0.109978034344711,0.158624406326791,0.00587085247380071,0.000134331132458246,0.000231496419811053,0.00591269900010643,-1602.6133449226
6211,0.108355400873038,0.149283333027396,0.000654204361538751,0.000114555753186066,0.000323055992743904,0.00745982228389122,-1602.46264970899
6212,0.108825550737536,0.155458352407965,0.00964488583239693,0.000295137837670336,0.000310928363753462,0.00774699282851778,-1603.0499283002
6213,0.11294864036152,0.140808418285653,0.00411153151580575,0.000907735440880845,0.000349308224481599,0.0114280721518096,-1605.54056505912
6214,0.104513308746091,0.159408937845542,0.00515118732179083,0.0198442636536093,0.000317380648090652,0.00819802953114627,-1603.64669006261
6215,0.109030243665551,0.155791780976259,0.00890444028931576,0.0141998948598564,7.5434027162973e-05,0.00610600337374473,-1605.63167697175
6216,0.11407842435651,0.159784051157496,0.0157362800359289,0.0219782242194547,0.000416472686144145,0.00689645526575062,-1605.13766731252
6217,0.1163823174283,0.166241070068213,0.0139746062086832,0.0270110051124763,0.000336127749528103,0.0054895076737841,-1604.96194698242
6218,0.113121133656668,0.169838805889659,0.00963740538575929,0.0260356975930275,0.000418750317575603,0.00730805459206159,-1604.50729799218
6219,0.109931158251055,0.176898817166233,0.0080454556573173,0.0121407245231324,0.000296183768367442,0.00385805300339297,-1604.61497565956
6220,0.11700048287208,0.172632371597669,0.0107230893851542,0.0131072257811544,0.000180761059241293,0.006241527945438,-1606.23610292579
6221,0.110259849086262,0.171369299073152,0.0108964932496735,0.0171157026181334,0.000247269660193735,0.0101330364394166,-1604.50901993619
6222,0.113750041139678,0.162024987028281,0.00881708798731791,0.00778854883707785,0.000274047885627612,0.006666177933792,-1603.83653721501
6223,0.10839242343586,0.159778190368385,0.00392932347464504,0.00587320649554841,0.000231327654652574,0.0073767482252087,-1602.45724036474
6224,0.10147541303374,0.143295444019811,0.00473199220392649,0.00146534052683719,0.000177681005996858,0.00508593425502012,-1604.47140828723
6225,0.102176263845832,0.142822331617247,0.00406259805531988,0.00159300735318385,0.00048841096715243,0.00814228087427714,-1603.99435217519
6226,0.111668289122072,0.146115110712279,0.00414782152092672,0.00411360498575239,0.000259710085274033,0.00537088253311853,-1603.58301811507
6227,0.111920281584258,0.15002471403123,0.00932641661606367,0.0109771243929558,0.000398436505990419,0.00499522580658107,-1603.45852352526
6228,0.112499136929934,0.148940628144432,0.00773876717965583,0.00277874605208056,0.000283594299556771,0.00461563933765414,-1603.05613055489
6229,0.107872563802134,0.165937791753314,0.0121015883319272,0.0082961531806952,0.000177325116297543,0.00910895357453284,-1605.71317552229
6230,0.109449435053413,0.167262948586281,0.00720137508679634,0.0241193058786002,0.000174896228679939,0.00723474186780044,-1603.97632591772
6231,0.106272887639861,0.163188156232904,0.00212429958362624,0.00510666160842202,0.00041427592611507,0.00766958188504952,-1602.53504333048
6232,0.104971479910747,0.16392300895017,0.00195558006233096,0.0175695785136646,0.000325880856041156,0.00755547928275294,-1602.35465018261
6233,0.105409826236727,0.183831906419321,0.000257425996007322,0.0331089394816525,0.000311351686929418,0.00942255838310669,-1603.74353460378
6234,0.10647760980131,0.179655953998632,0.00244693892082726,0.0186627953192271,0.000271267511760076,0.009007839605202,-1603.62163276312
6235,0.106635683568049,0.153349622186903,0.00271993452212106,0.0287960660771054,0.000560732911710904,0.00783753879478385,-1604.66333124903
6236,0.103223494945836,0.156950138014457,0.00170527233137251,0.0305271066305307,0.000336042348401162,0.00852855211994653,-1604.16420883749
6237,0.105919617608447,0.172864723794347,0.00242941373977461,0.0128439039981812,0.000241944368150028,0.0070098077055839,-1602.87205634733
6238,0.106411196133553,0.142652578072015,0.00329010324963778,0.0068648279736894,0.000343475179484967,0.00914008390572713,-1602.74090521266
6239,0.10411938975764,0.143933768197618,0.00348700011851843,0.00234410859829034,0.000326330712051658,0.00409715776616944,-1602.2552616333
6240,0.105385410711071,0.158284537520672,0.00668231847728466,0.0108877135438902,0.000295470919057015,0.00903264893066532,-1603.54926706187
6241,0.109164169424753,0.151541527351589,0.00541716438172112,0.015927292928801,0.000867276371165862,0.00767423328166265,-1606.01356059859
6242,0.110742221277921,0.16102382782657,0.00714435742675419,0.0187026803723601,5.91114632652389e-05,0.00455846273224103,-1606.55710255989
6243,0.108181640640418,0.175510315050202,0.0101776993429509,0.022882146490668,0.000466641625074565,0.00564269195839206,-1605.37027861429
6244,0.113300663589006,0.183010474693913,0.0160545504806399,0.0420147110166536,0.000197855252378069,0.00687202275154222,-1606.52941567363
6245,0.117882108917142,0.180637941596077,0.0124349033410326,0.0451552266210845,0.000501450298971433,0.00514793332147428,-1607.20742716848
6246,0.115336593704466,0.188097793355063,0.0135579343168702,0.0516802352800521,0.00043514377414525,0.00462762465069812,-1606.19381503082
6247,0.11171937887296,0.172476335635179,0.00446483767952219,0.0142740436044036,0.000427754696534571,0.00473360592632861,-1605.09180382165
6248,0.10700432923806,0.166135648478037,0.00847208327215833,0.0106316400380207,0.000460121543484909,0.00684522289524392,-1604.43711992386
6249,0.113634884144426,0.167890257953076,0.00933987492496411,0.00795778156195002,0.000579624794819446,0.00822064562713902,-1605.69424234467
6250,0.108118977291161,0.158755426799971,0.0037554137662607,0.00100840099321264,0.000107782502141268,0.012290672870091,-1604.37643036963
6251,0.104959115685766,0.141705813182447,0.006121500282669,0.00206782251831133,0.000657370999032353,0.0131594447152378,-1605.85287403031
6252,0.111420526376977,0.13691411121471,0.0116602484919688,0.00140503232377694,0.000205890033993534,0.00992940811490561,-1604.33931842687
6253,0.114752668488872,0.160760991859604,0.0117732286706465,0.00511988666345728,0.000419871775417149,0.0105696098224316,-1604.60126414292
6254,0.107683086851524,0.160727127346329,0.011854068040076,0.0160252460571159,0.000242781727505261,0.0104164106331501,-1605.81348876865
6255,0.118593169341513,0.159601714854066,0.0225843746516242,0.0316463376031071,0.000527380414496111,0.0129277967386406,-1609.24922834575
6256,0.121715487856017,0.174739000444066,0.0219750934651988,0.0348645480230792,0.000294764454210007,0.00667584299049487,-1606.58433866984
6257,0.122113042041349,0.170699418590435,0.0291673268819754,0.0228720997794403,0.000408458671877085,0.0111418291548836,-1609.05126096796
6258,0.125431315886991,0.160033666227052,0.0245956944553229,0.0233432467714401,0.000387593983452448,0.0128569867115136,-1608.49479209864
6259,0.122231533784736,0.179511602052612,0.0198831361231453,0.0320971714093504,0.000713092017620064,0.00844199278949712,-1609.15239300364
6260,0.12272944326045,0.179938960683848,0.0231932867076601,0.0423759502660188,0.000170076980731408,0.011194246674312,-1608.73745564863
6261,0.119008405083599,0.181167177679098,0.0124123419602783,0.0149865871560819,0.000361832103158181,0.0190263045280576,-1610.2514747639
6262,0.117227241141035,0.154683715471193,0.0182378350586607,0.0180326578145115,0.000321094911761722,0.00359567479838679,-1605.32515123405
6263,0.114904250146062,0.180287708953066,0.00659348009908532,0.0185802451581764,0.000354346882298819,0.00404073663905783,-1607.12316437717
6264,0.115731142353313,0.152825158224562,0.0111802069064314,0.0156087141829332,0.000565181435131455,0.0134107197855782,-1606.98439446236
6265,0.109206875197659,0.161796591445574,0.00134357053618934,0.0175468331461337,0.000366651004886785,0.00801714726201583,-1603.79017019805
6266,0.100704442197637,0.137365857917191,0.00116050241973762,0.0252926099878609,0.000504904845711922,0.00333582626446729,-1607.04000646708
6267,0.103289244984056,0.190786652938048,0.0043138462997252,0.0487305832693518,0.000407568174457385,0.0146655678494801,-1607.15316288757
6268,0.106059979074684,0.197798227096274,0.0103331495539957,0.0165883771672416,0.000307860854235579,0.0149697084158501,-1610.16939932263
6269,0.109743940441641,0.18065050347482,0.00299201372763576,0.0136899831039452,0.000334586321391473,0.00421061778368863,-1605.21600649798
6270,0.104975267603586,0.121680617331531,0.000941239051553558,0.0030880057461897,0.000358322579264246,0.00310623182021496,-1604.74690438891
6271,0.105525705893351,0.138122080985043,0.00277692542352238,0.00200863632813024,0.000418135951468221,0.00342555544867919,-1602.54029657534
6272,0.105322898839844,0.165985886102644,0.00231350229818941,0.0380611687110385,0.000291970806632964,0.00622549662408617,-1603.82689268995
6273,0.103093488429446,0.179203966360057,0.00032598630362635,0.00717248629983158,0.000396986704277321,0.0115596349305823,-1604.32828558198
6274,0.102657737005565,0.17591707917589,0.00240350691528575,0.0273691398807259,0.000199137578470565,0.0021102336770858,-1604.91006687744
6275,0.102413844608222,0.163954304247359,0.000630031747264224,0.0255216899942901,0.000201004629298807,0.0103409607977999,-1603.8033132168
6276,0.103007800996224,0.170765547591986,0.00928455093635231,0.0178795711143779,0.000392346072072207,0.00507623475944331,-1607.88851461255
6277,0.11618015201835,0.172847115014668,0.00700581186810808,0.0131581428497937,0.000150904589612297,0.00881346000143686,-1607.85047958415
6278,0.103265608990371,0.173367665141492,0.00577004885310351,0.0132797667806982,0.000608489903243819,0.0182040672557936,-1608.33596447965
6279,0.111367116233946,0.145341128714787,0.00761625614044554,0.0020046530928059,0.00041423438421369,0.00758912959804353,-1603.0119140245
6280,0.109573143802082,0.13787549274971,0.00355368492834411,0.0152429988934308,0.00027374322940969,0.0039918999785731,-1604.83912665685
6281,0.105102779261777,0.140668864575112,0.00311732922762333,0.00926389505897573,0.000291276443871267,0.00871868459421024,-1603.16988677
6282,0.107099905443502,0.149705534765449,0.00230790632517879,0.00147220204174049,0.000338271561017126,0.00588790620305625,-1601.71201168961
6283,0.105364760288161,0.148110154502682,0.00293667190655661,0.014755028473363,0.000634665176034166,0.00331121844170774,-1604.18912030004
6284,0.108516763158105,0.157366794594125,0.000520617196188728,0.0153866649361652,0.000674930797069122,0.00309302045883045,-1605.24670171302
6285,0.101430561890177,0.15392304444227,0.00151293204096283,0.00587115505080427,0.000524234911192066,0.00529378838663086,-1603.2333879084
6286,0.0985487641356118,0.137459338258149,0.00135642952792771,0.00832347490399483,0.000247321637692407,0.00622455042675916,-1605.3362420747
6287,0.107835850683125,0.136327707466641,0.000686208459679562,0.0137643351319088,0.0003538334384019,0.00772304340841511,-1604.8001874106
6288,0.106853105164716,0.13803407558159,0.00390478917265697,0.00636686563114892,0.00032030832700052,0.00700948854656511,-1602.82479864374
6289,0.108221977003401,0.150615999669228,0.00583040987976462,0.00638725308158971,0.000583768249664355,0.00409797973529868,-1603.70545007352
6290,0.108334908297542,0.151718251254156,0.00214069905192035,0.00485513024526731,0.000239594938358142,0.00486868671065562,-1602.36122484997
6291,0.110276478002103,0.14387692934869,0.00610930491439787,0.00715969569218879,0.000399277250294997,0.00434937118783758,-1603.14557213396
6292,0.110596392800659,0.159239257562292,0.00654262756550504,0.00287559291621036,0.000390663005775635,0.00397464257473296,-1603.36473878508
6293,0.112096104961941,0.137286965538738,0.0106271745484891,0.00107016099937583,0.000440864649307187,0.00731742053132328,-1603.68373600317
6294,0.11132257292898,0.156951360764818,0.00555529078691518,0.00787853460560773,0.000510226334386438,0.00418840982142577,-1604.12193816913
6295,0.106252844410523,0.166135490094832,0.00460345585691868,0.0282487265161014,0.000460437471106238,0.00787627588071861,-1603.71823812218
6296,0.103624216104905,0.16512799607165,0.00496827068885114,0.00793032243550136,8.57769128694955e-05,0.00979258693193006,-1605.62496712484
6297,0.111264993314411,0.156136833895666,0.00426512305853557,0.0110573541893221,0.000227308963176721,0.00940671429171936,-1604.16836997464
6298,0.10900999471915,0.162196379129404,0.00370561472114904,0.00443999404733749,0.000317075925975208,0.0114903679763058,-1603.37671888748
6299,0.103835082174283,0.144857352502179,0.0053445338619924,0.00266505878093328,0.000385397778908657,0.0155841404744512,-1605.20984680572
6300,0.108737232008322,0.165321230199631,0.00618957177543886,0.00659175587579315,0.000369598409602429,0.00357513399067556,-1603.53867847947
6301,0.107848057180801,0.134594634888295,0.00530831539218593,0.0103377495064759,0.000484798253396467,0.00603530849576171,-1604.31865156432
6302,0.103777244593855,0.128479571472818,0.00163476945735579,0.00419352230396513,0.000327975630162258,0.0111837099310216,-1604.70455636312
6303,0.103282081751802,0.169305955951335,0.000699982676771908,0.00625600654296344,0.000214195894064681,0.0064382751477805,-1602.49409981049
6304,0.10571596632202,0.172014418907058,0.000135154695802502,0.0275013374473811,0.000268292155637306,0.00777037596886588,-1603.01406739274
6305,0.100917123892792,0.168166460931992,0.000191520938796826,0.0246424134698922,0.000339314874797901,0.0132356652866049,-1604.31256657441
6306,0.100602464904005,0.163658026108084,0.000282827842604118,0.0368403366260982,0.000240825088524215,0.0100325860883835,-1605.31021492812
6307,0.101348750578737,0.164711981942208,0.000367710452548837,0.0202815550958531,0.000319325583646386,0.00734077937783057,-1602.63912379174
6308,0.101065591639362,0.166998790066278,0.00285973265211622,0.0263863172791922,0.000381649281166186,0.0028835044914142,-1604.97089803339
6309,0.109121554858754,0.169399782633228,0.00214683104989735,0.0199106371563044,0.000298896584911372,0.00575767036796882,-1603.53508237921
6310,0.107172076785327,0.164667115355309,0.00348312744651797,0.0285533210242867,0.000229363400718729,0.00472608652445858,-1603.37511357365
6311,0.105985307605091,0.170863496979658,0.00607707482584994,0.0125032838176094,0.000268507694080014,0.00684094898903067,-1603.47382232127
6312,0.104100366731039,0.148189505938771,0.00485955850009666,0.0103221346876097,0.000228150523944041,0.00225386117531084,-1604.19288138698
6313,0.103095391201239,0.153778512896411,0.00426012330253593,0.0185771851982693,0.000389187047584132,0.00903438050211085,-1604.2556491328
6314,0.104301416202262,0.143601189215465,0.00181383616348311,0.00742273477287738,0.000348354086654485,0.00344557940164252,-1602.35717024974
6315,0.105031620764232,0.157121400229645,0.00212513306820604,0.0080190232678446,0.000477062698373809,0.00711442199523079,-1602.3981402262
6316,0.100360376879209,0.16410871976153,0.00168632947668425,0.01386026331098,0.000395501666601574,0.0100045240135125,-1604.05410772721
6317,0.108802183909851,0.169540368448594,0.004679239755289,0.0427245899099762,0.000363241514947014,0.00495165836712744,-1604.48581073761
6318,0.11029975645391,0.182543249948503,0.00915981367762912,0.0374114952119357,0.000331706095481382,0.00535221045733699,-1604.5133070407
6319,0.108956716367534,0.182598003365071,0.00375744326956323,0.0209511534655029,0.000257857941326876,0.00436529799069479,-1604.47486126153
6320,0.101806653871558,0.149944639877989,0.00222758673557437,0.0228085167500183,0.00064622344268023,0.00326039240944245,-1605.56478577812
6321,0.101164362591182,0.143708707605659,0.00394385289303034,0.016488674612035,0.000198706597051638,0.0079476461930929,-1606.09421308327
6322,0.10910231940338,0.159404736276106,0.0049073113462229,0.00535605395110952,0.000230489392506119,0.00967330275171566,-1602.8865839139
6323,0.111041135678428,0.159856526566704,0.0106032129123512,0.0286170058688309,0.000504412757138623,0.00649888961338277,-1604.95322969361
6324,0.111367580355289,0.172036560949347,0.00400895576254797,0.031433375668484,0.000573196894736829,0.0114995092722004,-1606.47693731904
6325,0.101717942310586,0.17655114221953,0.000839784518583074,0.024390315381866,0.000298816276847194,0.00448969556730975,-1603.29279475013
6326,0.10431295437998,0.184484818948828,0.00147617417233339,0.0249011571899915,0.000351895850189973,0.00587445265289515,-1603.63778410327
6327,0.105478556372735,0.182156139168383,7.07429042193918e-06,0.0383518846596122,0.000538275835680156,0.00340233148700407,-1604.26708884063
6328,0.103435157554403,0.177080397617323,0.000456764985261429,0.0379735732945553,0.000667088612614803,0.00339898112339599,-1604.6728923413
6329,0.104449213343398,0.15243311774323,0.000636375727294683,0.0259308950961837,0.000494448846438943,0.00562360569026346,-1603.50364323814
6330,0.104997989098863,0.179505417582926,1.61050841859428e-05,0.0228435097785291,0.000355322079637935,0.00438738827921657,-1603.2610876376
6331,0.106047857831019,0.1562010970175,0.00328835161109761,0.025252229134714,0.00045798757132178,0.00752009128084064,-1603.60690951552
