"i","lambda0","lambda1","mu0","mu1","q01","q10","p"
2395,0.106686799134437,0.172762295476159,0.00814482361954879,0.00782529190579452,0.000472560804771423,0.00597230384389276,-1603.78883807091
2396,0.106148112321407,0.152764163784739,0.00327559532101903,0.0050747176028902,0.00036212661985209,0.00749789288988626,-1601.21321405733
2397,0.108434286691628,0.151289949073693,0.00392106806285358,0.0144688767710006,0.000496075077954557,0.0103317674654317,-1603.48880118271
2398,0.107545439480397,0.162613969760098,0.000369432063354471,0.0183542913996245,0.000151342410991083,0.00922635493566717,-1603.46147856747
2399,0.110938916014384,0.184828435026387,0.0128696196882813,0.00190956055595549,0.000398189573966101,0.00605403879801671,-1605.88915780644
2400,0.119792878194445,0.152480473218075,0.0126219046537231,0.00733998732617548,0.000681431965396617,0.00311187280336817,-1606.74316733723
2401,0.107563457448775,0.173584603867075,0.00994762174962784,0.0499868316277103,0.000462948452431312,0.00649143743022809,-1606.71921756852
2402,0.111087591200317,0.171464685313268,0.00903672706804068,0.00777907690661705,0.000269966320795835,0.00754646003022803,-1602.28214205288
2403,0.112515920434983,0.169899309442779,0.00332194088546275,0.00171915840312565,0.00022953542148685,0.0107180746145968,-1604.22068602738
2404,0.109203153282545,0.162447387974145,0.00423334003892773,0.00714088091914275,0.000410374167727214,0.00623148749640253,-1601.51062607347
2405,0.108007890693175,0.167470205532804,0.00992302020938557,0.00988110080933643,0.000471264703280281,0.0103398877191836,-1604.17601993314
2406,0.111575560859716,0.166133907580766,0.00695305408367393,0.0116124079397523,0.000301062753023248,0.00847586655480703,-1602.29891087688
2407,0.10365149829628,0.159179359895057,0.00137763955066657,0.00325072781834708,0.000457535531270117,0.0114080364867966,-1601.98961271836
2408,0.101892042296476,0.15316641461743,0.00331445559151369,0.00470501293510877,0.000420767063426527,0.0137090476204023,-1604.48776776937
2409,0.107016814456609,0.143600812962086,0.00355536382158033,0.00622837426751125,0.00046127728899813,0.00783704526872122,-1602.38930273822
2410,0.107509633984493,0.16881097897023,0.00795907887617656,0.00411619094734411,0.000599013262669317,0.00970901886293248,-1604.21036497309
2411,0.108500401078264,0.167952757865957,0.00274959686913226,0.0274389311041641,0.000824626569057987,0.00911935881082093,-1604.80265837934
2412,0.103893172991599,0.162599743630876,0.0027309603324933,0.0397633057520832,0.000807234715607971,0.0133840009322041,-1608.18432643043
2413,0.108437812669518,0.18167148725758,0.00654596097828308,0.0120148968022401,0.000287462800956992,0.0150161674813003,-1604.30041547935
2414,0.107537952626886,0.161747887794226,0.00343828528475808,0.000812908545389441,0.000311969242081435,0.014424245339659,-1602.5863608003
2415,0.10458238597889,0.175766965675325,0.00222284970047957,0.000914298651121072,0.000372814315977224,0.0097762061269453,-1602.4058417001
2416,0.106673417615253,0.171707168363831,0.00352381993620021,0.00923486357401133,0.000402807130587592,0.00518904345429983,-1601.67264602686
2417,0.103531377273103,0.15079047886455,0.00529923250090728,0.0126627342150074,0.000139144465664852,0.00648317299169752,-1604.81674335043
2418,0.111344767021205,0.159728709907478,0.00627933218971243,0.0182038635673877,0.000547249001320725,0.00742815165297629,-1603.27783935096
2419,0.107724516830874,0.183688961684672,0.0037079333755061,0.0229200228998906,0.000516907399577687,0.0159547531279774,-1605.02166158017
2420,0.111375736534657,0.183729177494821,0.00356335166056482,0.0360597063920694,0.000313530328243025,0.0106943527161931,-1604.75239060822
2421,0.111516878971998,0.18364142029781,0.0065582082026533,0.024581261062767,0.000192458477078474,0.0112612587640348,-1604.29055196048
2422,0.107026636780991,0.168767140316677,0.00901035154746212,0.033175157222772,0.000497274717799223,0.0142086512877583,-1607.17091656669
2423,0.114546505005894,0.181811627499564,0.00837198945960356,0.0342594934909368,0.000264715661044783,0.00132905916042933,-1605.88128165861
2424,0.111863421470019,0.167903393093795,0.00883438174215482,0.0315504990491315,0.000351299478495843,0.0130593369154284,-1605.43234706961
2425,0.109836506752091,0.183041603167523,0.00494170043831436,0.0366995178074805,0.000535506960448406,0.00512085868160649,-1603.2807069239
2426,0.108547161082575,0.185170904010216,0.00693893847657017,0.0389964115113791,0.000318078958740848,0.00833820569789954,-1603.45825575832
2427,0.110779376195549,0.192236606919212,0.00957129146410905,0.0561768190950818,0.000484751014900833,0.0023192715784664,-1605.23195786133
2428,0.110460774958181,0.18651859567726,0.00286853518012421,0.0513861377995922,0.000286573170837671,0.0123624027808988,-1606.49060284106
2429,0.107037468481471,0.187672522902544,0.000139510253379473,0.0470886788196032,0.000529151204374265,0.00270368848056002,-1603.60948614503
2430,0.10325613621632,0.201542939999061,0.00191067443817831,0.0598576363391653,0.000258160218842772,0.00148332719647882,-1605.40690695402
2431,0.106432441519036,0.195954200658117,0.00240351002644361,0.0564779712448895,0.000675693128326925,0.00104446034518539,-1606.3699310418
2432,0.106106530304678,0.189817310080398,0.00251088414962207,0.050603226079209,0.000473639726220264,0.00658606824300525,-1603.23849734118
2433,0.108815584970026,0.206357009914247,0.0021754104412045,0.0450287337254347,0.000175781425065961,0.0059864361633813,-1604.6679450405
2434,0.108551340186737,0.214989556544106,0.00865301215547167,0.0575616923558786,0.000558709796952906,0.0148955702137251,-1607.85601302008
2435,0.109425858168335,0.213625807913756,0.00385617393696119,0.0573279309685095,0.000550854999704009,0.0107817557600612,-1605.82514755029
2436,0.10537754234497,0.18603660515925,0.00229291604589199,0.0411655336599709,0.00039474435539124,0.0112965110971884,-1603.74970058178
2437,0.106207847538283,0.193953806926281,0.00124670878632583,0.0483098847400663,0.000275537850466114,0.00154138686393945,-1604.25386208269
2438,0.102530918621544,0.190325151651628,0.00177106787319238,0.048464000390556,0.000450541314589757,0.00233050947807299,-1604.23258403475
2439,0.107410854799347,0.190261268243206,0.00152153033148781,0.043283407285867,0.000270261600594515,0.00466101006477036,-1602.8150832775
2440,0.106006725276454,0.180641973944772,0.00391975018432534,0.0494476535237728,0.000342105930723667,0.009722395859935,-1604.69009294604
2441,0.108480656339137,0.209565553792618,0.00975380271253358,0.0567894857325977,0.00027952861892877,0.00813692323915175,-1605.64414417037
2442,0.109902036395527,0.196263010804634,0.00603089320677073,0.0417156811479364,0.000541725327839235,0.0140807845970099,-1605.77524362658
2443,0.104750240342491,0.187785282942804,0.00726574460222204,0.0237223371941564,0.000784059787205752,0.0012573596900523,-1610.16391448138
2444,0.112871789264554,0.173615935348537,0.00999136422781009,0.0276467501244493,0.000654776403915511,0.00902559169734613,-1604.66237972803
2445,0.112286816690997,0.167468176447258,0.005727486382042,0.0110343350980116,0.000625406420206776,0.0033149751642896,-1604.1725675636
2446,0.108801123295909,0.180431237935972,0.00479424449942822,0.0372109569378843,0.000244837240710509,0.0102016310053005,-1603.87637286777
2447,0.112418630667109,0.194954780828551,0.0152166098665374,0.0281897186253656,0.000211124269066735,0.0122007159077008,-1606.60027896486
2448,0.11237645911754,0.178337703675837,0.0100316828646235,0.0101017552816808,0.000757905492896736,0.0140261129403414,-1606.79127840559
2449,0.109269776928279,0.135280069465131,0.00467903055521003,0.0137832944230597,0.000275627078628209,0.0135541528419278,-1607.7338653743
2450,0.106839571877345,0.187115185320008,0.00195905409513901,0.0289317487427929,0.000382603195255063,0.00676685663246341,-1602.33777745307
2451,0.10755468718357,0.162065094187776,0.00403967036753801,0.0100854972359258,0.000241617062590144,0.00823229702399869,-1601.59563016157
2452,0.106731191952067,0.164623118735443,6.06306099713988e-05,0.000617463439924917,0.000435852256657958,0.00283743279949295,-1601.91014957048
2453,0.108338377962442,0.147613772707181,0.00522755177247613,0.00109062837767308,0.000546860968814509,0.00937492055892481,-1602.46043942061
2454,0.111363628856859,0.140856133842493,0.00769726206451628,0.00658634957514655,0.000274990797933351,0.0143074696415385,-1605.61909271374
2455,0.113287263726308,0.142855863078812,0.00474989864788178,0.00542749359253571,0.000378896728418442,0.00382873228340318,-1603.93945840462
2456,0.110963624160314,0.175149005637825,0.00828295384930397,0.0195246663016141,0.000351522237416579,0.00357170438031359,-1602.70371829414
2457,0.113805225276279,0.160236469286102,0.0113440440583922,0.0248707805547832,0.000136586035761072,0.0055515897096437,-1604.8754616835
2458,0.113096730322899,0.178803940645659,0.0106226789792057,0.0231216725051171,0.000534752678580855,0.00831511415268161,-1603.95832390636
2459,0.111869201593706,0.162909414008988,0.00412164256482511,0.00138562238390577,0.000311501004075601,0.00515853431826251,-1602.28881040585
2460,0.110907749201655,0.164644878499374,0.00122624648911519,0.00393762957925465,0.000507009569765886,0.00777346300516295,-1603.55040991364
2461,0.112442321902906,0.168651910559517,0.00826801010241109,0.0043471149532127,0.000262268966648021,0.00834840394019066,-1602.35170947156
2462,0.11409057897715,0.15157601491239,0.00815781738766067,0.00717988562764578,0.000642892648989028,0.0100386776479834,-1604.69164264356
2463,0.107579946505607,0.153383723242019,0.000246531488167023,0.00697887986423147,0.000127571088617835,0.00946335204806683,-1603.29451742501
2464,0.107859650733837,0.146878326476512,0.000862819996818408,0.000718585344142919,0.000455141437400914,0.00305528133957596,-1601.76084784635
2465,0.107647367238589,0.186241455208724,0.00243610159600179,0.039922066483911,0.000323919692399524,0.00240311318722144,-1603.20530081096
2466,0.107778376445486,0.183014579639302,0.000626262658402443,0.0229162557546753,0.000316556397979631,0.00875142559655728,-1602.65499146032
2467,0.103247899119876,0.169614932513483,0.000633805581022327,0.0159398902630177,0.000421272698820621,0.00325067944688605,-1601.75157361345
2468,0.105388773511269,0.185389959122464,3.14151351155696e-05,0.0382246619558026,0.000594864567314692,0.00371189226614953,-1602.91844211049
2469,0.107135438839568,0.175305818606151,0.000128121435568391,0.0560424332444895,0.000308867141389704,0.00240141348026945,-1605.5560243563
2470,0.107224821067487,0.172692767603052,0.00195692856388568,0.0254118183882786,0.000327565846245454,0.0110157727239443,-1602.90387154351
2471,0.10666025195832,0.161728508798152,0.00383575141191878,0.00559383720152389,0.000197405178565794,0.0116810976649269,-1602.36345020906
2472,0.105869636036081,0.164438370162282,0.00382047254550244,0.00873709039741772,0.000505947713255656,0.00908382346034455,-1602.22893457515
2473,0.107883512552939,0.185424804206234,0.00347848168764598,0.0142138157994564,8.10126563093601e-05,0.00536065186358306,-1604.75330547402
2474,0.10406266322544,0.148818770681074,0.000175037481308696,0.0181624284430153,0.0011370626209134,0.00569661564548057,-1606.30659461695
2475,0.106105105635233,0.149605873598468,0.00250204253325268,0.0185014531041195,0.000695407695165674,0.0036474647310808,-1603.88091119456
2476,0.10579952514073,0.179329053660955,0.00117787243990176,0.0659473138722178,0.000744904523397453,0.0026260290528133,-1606.62861596673
2477,0.104272109637521,0.178967451639236,0.00126013268096805,0.0107105809792426,0.000145852278888072,0.0111948658972111,-1603.17687305896
2478,0.103396902121954,0.159976036311859,0.00107497757911733,0.00622730377175423,0.000984812219606269,0.00935138587847592,-1605.2580254819
2479,0.103684412890335,0.1570587853705,0.00174068070703485,0.00681079469582623,0.000994495667998832,0.00815463008840602,-1605.27525204915
2480,0.104830678168015,0.163968309172776,0.00264631383212502,0.00910097794360281,0.000879365084105747,0.00531540904778424,-1604.50191105099
2481,0.112154758774897,0.17063003990053,0.00141671514181281,0.0347918947943903,0.00083874586476577,0.00820669047698054,-1607.35595147033
2482,0.101187196238055,0.183321469357168,3.72557601065274e-05,0.0358238344993839,0.000524813186519343,0.010679519077017,-1603.89815303121
2483,0.10676309040507,0.186651201529488,0.00667904839088235,0.0243995454672463,0.000330068814547965,0.00849770375559578,-1603.4751533774
2484,0.108320278308848,0.157969295428379,0.00476305785724398,0.0240499922509786,0.000356095509640852,0.00614774490897531,-1602.81057853672
2485,0.112234677332146,0.191210968639187,0.00740404310434867,0.0615252095140467,0.000505305220555365,0.00525648415147521,-1605.03229296905
2486,0.111108566482569,0.209659560266789,0.00910111930717839,0.065008282276808,0.000205944044130789,0.0124145654591345,-1606.94054444025
2487,0.11156318806982,0.205789748900972,0.00334172271608775,0.0638492441814633,0.000476835923306098,0.0108323699178484,-1606.57277437703
2488,0.109911775427076,0.205959695953031,0.00719696239282916,0.0722578229542507,0.000242135756176637,0.00531828488537146,-1605.13360421722
2489,0.107867905508744,0.223882680608319,0.00652559072209787,0.0569477602451328,0.000284499220384362,0.0126041566775384,-1606.93033057627
2490,0.108396963634377,0.23014735053989,0.00872413677329828,0.0681860597054106,0.000204437646731536,0.00442139389078368,-1606.98365551858
2491,0.110819791870107,0.187717902569948,0.00560256672953427,0.0470174425034494,0.000278500517218742,0.00494274237045341,-1603.66778442075
2492,0.109924335411374,0.186688041454218,0.00606037159385191,0.0378546045243096,0.000251573031586484,0.00696343937008774,-1603.19779909808
2493,0.108853165930564,0.184347187222729,0.000128434733067068,0.0243992648218574,0.000669386212056488,0.00677631540563705,-1604.46866288877
2494,0.102656248175325,0.177318738029686,0.00287264644355429,0.00903530157942629,0.000475961677101362,0.00818682960312305,-1603.47836130843
2495,0.103074682346123,0.1464970685418,0.00406304867650203,0.000970852203715856,0.000392576247560987,0.00533242873744707,-1602.44120864655
2496,0.11055253848673,0.171012103274332,0.00279082359027613,0.017712917593328,0.000207395700705408,0.00959669750783162,-1603.52334020376
2497,0.102496556989602,0.176531416643069,0.000723013377660401,0.00900849104442443,0.000108456902828054,0.00724720851977294,-1603.15255496476
2498,0.104525407065906,0.152060174940933,0.000222783488090226,0.00395406431884919,0.000703210370267619,0.00395546192177932,-1602.36662526465
2499,0.105359524956198,0.143860694826112,0.00131894973961696,0.00789896245143369,0.000363010508216508,0.00618310760674847,-1601.7885723963
2500,0.105293933001219,0.145686538350403,0.0013409972988044,0.00229284000482413,0.00102597514123836,0.00706532053723135,-1605.00566910919
2501,0.103872161977914,0.145292114292509,0.00138608417768319,0.00311928502411361,0.00104107497567428,0.00718051990551687,-1605.41290173157
2502,0.104171303020628,0.139963581210807,1.91606078785309e-05,0.00196253262173248,0.00075147016957491,0.0059592557456343,-1602.98351045794
2503,0.105569331935312,0.138360611939981,0.00256577965223361,0.000988202864868146,0.00011638700332856,0.00535911223952023,-1603.13922209817
2504,0.105974419015918,0.149778902011236,0.000550015642009483,0.00208502171923522,0.00023218679582735,0.00662084725608211,-1600.81743765269
2505,0.105183442030519,0.147415486692525,0.000166392886033915,0.00120658589787595,0.000520043664676037,0.0070475773936568,-1601.19171630357
2506,0.104639751751516,0.15703010655355,0.00237334700131679,0.00252551128003516,0.000473423065601665,0.00556416468788684,-1601.24347310004
2507,0.108226882302618,0.156219652366095,0.00084655599753009,0.0183758878678998,0.000278561578307044,0.00491799451776831,-1602.4298696955
2508,0.106221213215699,0.171719926365491,0.00533934826330537,0.0128701364013296,0.000248422910489356,0.0110839939417009,-1602.83254330586
2509,0.109809331072803,0.163056520239806,0.00719710255992384,0.00405622195750872,0.000319148946066354,0.0071917119083975,-1601.54561472616
2510,0.108279355042891,0.165207003242305,0.00125769204894122,0.00930542511622028,0.000349512089169045,0.00805819973264919,-1601.67574306929
2511,0.107795736788664,0.170791354396029,0.00477078829697468,0.0296666561783818,0.000592066975451411,0.00598704496468672,-1603.11448735179
2512,0.10901142382463,0.176054575539133,0.00391287199154325,0.0433095022661375,0.000339029482483325,0.00509299476144657,-1603.4262594757
2513,0.108945036138056,0.182572164875208,0.000341579534631476,0.0261816646746525,0.000119402275846892,0.00429103693292468,-1604.40023689719
2514,0.109149588778104,0.172853876985099,0.00228185640956308,0.0109221175144351,0.000440472106325842,0.00772676046529227,-1602.40716072461
2515,0.105151928509465,0.147521834862324,0.00106915247246055,0.00354632943708231,0.000442403747728101,0.00498428880256619,-1601.04051190233
2516,0.102171766250057,0.148507468458791,0.000793557689184477,0.00569185463614686,0.00019991161848661,0.00385033667149606,-1601.89564966217
2517,0.0997193364600541,0.176838918822703,0.000863901292159219,0.0306504013736847,0.0004997597987683,0.011569557494408,-1605.14314307601
2518,0.104911251605896,0.190302642502672,0.00381925273651021,0.0331478029975194,0.000500206929696827,0.00423111065643717,-1603.58977142818
2519,0.111001704093398,0.183708233061555,0.00312237458001276,0.0387870507100158,0.000104845890382548,0.00593230178539603,-1605.69702353902
2520,0.104193459818319,0.191112008904073,0.00168455646508299,0.0505977088991975,0.00016726758737702,0.00819961075419233,-1604.36195238753
2521,0.101814284248169,0.192314982922909,7.12034824088471e-05,0.0226502874776895,0.000227175664752665,0.00625672631078949,-1603.04117013927
2522,0.10201128551334,0.176448182758853,0.000636215771018041,0.0111842560813018,0.000216077210205068,0.0035036785106375,-1602.33888004675
2523,0.105673157181745,0.166251139116565,0.00013852305512595,0.0292454407054328,0.000764655760134084,0.00496491428376616,-1603.47828959719
2524,0.101538214155404,0.183721654195598,0.0020660733407558,0.0210491049640487,0.000736778552054595,0.0136647621662066,-1606.58144524561
2525,0.108418601485177,0.168630468251885,0.00438679460008557,0.0186024331320879,0.000707076138463027,0.00704853473985128,-1603.42800284161
2526,0.109656792496333,0.158554525067316,0.00570837060800039,0.0209296224039718,0.000576920671090178,0.0116099277007452,-1604.49548573755
2527,0.110490650192486,0.186497579195562,0.00600124286106914,0.0198863921288615,0.000243753695629731,0.0117625463873115,-1603.98179749166
2528,0.104697911638963,0.170557264540614,0.00212098965785338,0.00854431501302252,0.000386366776029901,0.00469910894598039,-1601.47833474988
2529,0.107699426637601,0.171347706138172,0.0103844313686372,0.00877964625672733,0.000179862514753318,0.00704595750738305,-1604.01167854315
2530,0.111578681651542,0.156566319195936,0.0099703286650614,0.000750289426120012,0.000199987088505357,0.0074869916502141,-1601.97832158921
2531,0.110489388843455,0.136538649126983,0.00456182846979725,0.000468191866710162,0.000301335348044371,0.00576302352567516,-1602.59995947826
2532,0.109397006782631,0.15077642040367,0.00281404244397825,0.00886375199005144,0.000428015887741515,0.010636531050272,-1603.10949509159
2533,0.104548544673628,0.165104501637579,0.000573957370735402,0.0224096686054682,0.000317117557351199,0.00912690114586701,-1602.08424397997
2534,0.107659117833864,0.179550789871294,0.000934833147172141,0.0133028683741241,0.0003206267131395,0.0108701962298934,-1602.7864875752
2535,0.10348415366403,0.158166872775128,0.000514551351891727,0.00580750545566223,0.000289961590354851,0.0070599791820047,-1600.69307110496
2536,0.101280635370371,0.145069216322816,0.00135491224684175,0.0156275865846044,0.0003998036533226,0.00659069948056913,-1604.03330930044
2537,0.11032914972386,0.144353371995206,0.00695137712446989,0.0169042264549881,0.000437413993706585,0.00519626405377586,-1603.95577069734
2538,0.108501245836732,0.188103442490649,0.00642627858193376,0.054508570246692,0.000318870978764253,0.005643499947149,-1604.02446451482
2539,0.112883694582301,0.208320990187694,0.00813443779235896,0.0502234412830937,0.000327546574423171,0.00488660481809608,-1604.82103059968
2540,0.108960995574609,0.20212919978822,0.00218286196316501,0.0569127754107586,0.000288499867519712,0.00786229735177823,-1604.3141497361
2541,0.103482945490622,0.171987025853843,0.00308430285267872,0.0546091030351394,0.000429061191816969,0.00202017487975615,-1606.62981184134
2542,0.104352634960782,0.219569250607991,0.000170355350156724,0.0580179070354165,0.000538144821921372,0.0091845138902721,-1605.07036651832
2543,0.102227673154003,0.216190341659878,0.00213085060285664,0.0769620604509973,0.00052872470689171,0.00405494240646258,-1605.41817747787
2544,0.109004290466762,0.193540780798391,0.00301274431555544,0.0663742391355354,0.000570203772057954,0.00149942546777615,-1606.11681165916
2545,0.103424012672435,0.20994955169506,0.00339503871317025,0.0631284889722281,0.000236694889064138,0.00533408286547371,-1604.84808510378
2546,0.10353552787147,0.212881785754454,0.00212276808567307,0.0494102039715528,0.000318522732348645,0.0100685467249564,-1604.9378482613
2547,0.107273189046844,0.188570944685846,0.00247180580812915,0.0401680458761998,0.000383169557969487,0.00756669831320483,-1602.78409090549
2548,0.10451948777111,0.174854600131599,0.00421809455793516,0.0151119641022001,0.00026497138616115,0.00394689909742371,-1602.48902182936
2549,0.107443413389092,0.151763332706095,0.00162335199389016,0.0012669701046628,0.000622896731775978,0.00820658624039843,-1602.19958393963
2550,0.104426467519058,0.149275435269938,7.71896219574464e-05,0.0011064064534679,0.0012752572949812,0.00944497445636364,-1607.16838258083
2551,0.107207636203668,0.150141422233043,0.00116486824212599,0.0272529112739885,0.00107726337721097,0.00415124576233523,-1606.94200716406
2552,0.104859713791159,0.175863268207179,0.00122862072272504,0.03533582316759,0.000623618746649341,0.00906521694287107,-1603.47354037256
2553,0.107156997416969,0.180872069274052,0.000227236748367905,0.0409635813070123,0.000526135286401924,0.0105889876402225,-1604.11880878007
2554,0.103779111138728,0.19329762011667,0.000154308826694623,0.06391899027613,0.000534723962625141,0.00114136310852967,-1605.71259062613
2555,0.106012420526359,0.208288691329802,0.00506879007267722,0.0511530679811925,0.000525687193074609,0.00117704569534283,-1607.10132425467
2556,0.106762370864261,0.166306436942827,0.00367919247377043,0.022032730873321,0.000611842773311802,0.00142109331348126,-1604.50267123462
2557,0.106709537994059,0.155378421604605,0.00405989111351458,0.015255459223028,0.000493162253836795,0.00451513198349712,-1602.25595204012
2558,0.104778992409637,0.171705607675358,0.00364504624197253,0.00753352546570498,0.000209075407254239,0.00699816092156031,-1601.94716344338
2559,0.104347470289545,0.169463297205455,0.00277866226610314,0.0191222800852409,0.000447717923731533,0.00414124822840547,-1602.11081007002
2560,0.106599355313448,0.168506753348209,0.000919254512440131,0.0206546949426421,0.000646466810299173,0.0107717942821512,-1603.43151692981
2561,0.106754624798503,0.17634174478796,0.00434799821099343,0.0189914017766262,0.000374817710418568,0.00755121812450643,-1602.08120024305
2562,0.107614003672799,0.170396706618297,0.00606337771276617,0.0082127071381911,0.000443313690567857,0.00586111241355926,-1602.23784467553
2563,0.11064736156552,0.161003356612776,0.0102460241929414,0.0126414471839631,0.000395289010932307,0.00962793672189746,-1603.10799511498
2564,0.116347057468675,0.167162635119806,0.0137706450583026,0.0187406208785049,0.00033626279326419,0.00295589978215285,-1603.73044061067
2565,0.111083777987805,0.165772888319067,0.00749402051637706,0.0148192691096282,0.000339848512230122,0.00766727356941434,-1602.21568796984
2566,0.111720627742793,0.164484376652781,0.0117844471542504,0.00817829240554616,0.000469143752217655,0.00823389559027322,-1603.18914428524
2567,0.114657381714479,0.151915363236818,0.013869090680682,0.00368588143820556,0.000468160192477956,0.00399246985045588,-1603.17433559511
2568,0.116405479242537,0.155488011137578,0.0165393079421366,0.00486940551296363,0.000865012186040781,0.0115360336878483,-1607.15107294758
2569,0.113975037855491,0.146808644019014,0.0133804418992412,0.00652980255776719,4.78720558742145e-05,0.00899001999251383,-1607.47037142281
2570,0.114679497917293,0.170071890271078,0.00924606248865308,0.0113948063764373,0.000497641956209622,0.00759618860883134,-1603.67737451751
2571,0.114468683306805,0.165048501855872,0.0122785298496146,0.0104515678113928,0.000431915900533562,0.00719822667951464,-1602.93926176327
2572,0.112554612951653,0.146300989345117,0.0074743804589667,0.00374457870058923,0.000373461258947787,0.00369458239686489,-1602.48861934252
2573,0.111707929053168,0.139836255936785,0.00776825061828751,0.00353708320161622,0.000287047591702853,0.00378030866372626,-1602.82046397123
2574,0.11719515115864,0.183150185102383,0.0122765072700692,0.0153656394308686,0.000268387369875587,0.00862612592241666,-1604.64184108415
2575,0.110825759079514,0.164281748515675,0.00399205125004574,0.0110013560268447,0.000431770371348364,0.00926945249115796,-1602.76196938068
2576,0.103008393495645,0.154266219404556,0.00442021847284432,0.00654030072643939,0.000373811746343232,0.00646473628627716,-1602.74718700795
2577,0.105622748740066,0.171597851161481,6.24817189329444e-05,0.000477425264658039,0.000187781440806307,0.00518774558123869,-1601.46466841924
2578,0.10407189975451,0.144083122352325,0.00325516471794449,0.00454900917811718,0.000444900558491679,0.00500986556676494,-1602.2557112434
2579,0.111992419606426,0.152043743164331,0.0119953203951534,0.00361971983219687,0.000788385921151668,0.0149704401948655,-1606.74955223116
2580,0.120166671018293,0.171002231865256,0.0143641761605207,0.0270314742304549,0.000211211108302551,0.0246001981970318,-1612.79292193388
2581,0.115444500284342,0.202304178602618,0.0150983242295451,0.0288624494608209,0.000345915144541248,0.000834373612438624,-1609.39634161828
2582,0.116704076993202,0.150633148166663,0.0166297884485669,0.0149031764031692,0.000333695994654417,0.0185209073797752,-1608.3986342391
2583,0.11245210924402,0.165123541638354,0.0144326172539644,0.0236608520718409,0.000521564704443315,0.0191105976487213,-1608.59949190623
2584,0.117238688423419,0.185048431585983,0.0103749025166518,0.0149478451431199,0.000380757667564831,0.00314657529815327,-1605.96479899729
2585,0.116848715064981,0.149558583550781,0.0105476117109709,0.0156645654035127,0.000561788585124655,0.00435974543139663,-1605.30934981587
2586,0.106089451447359,0.173791554095412,0.00692111881035363,0.0402908695890559,0.000567984488525939,0.00386608275333387,-1604.91738818777
2587,0.113553506737816,0.197382690640277,0.0112625668610562,0.0329147726330259,0.000345566950027204,0.00657475414388379,-1604.41521313812
2588,0.114082327259339,0.195482999449805,0.00965523281688388,0.0471227884813658,0.000347065160336389,0.0148453488117976,-1606.77604204437
2589,0.108396874752676,0.204011095745549,0.00480259947647225,0.033786280960357,0.000378179779186387,0.0154569154445656,-1606.03777645746
2590,0.108171122747121,0.182915596119643,0.0032527257787655,0.03124503337989,0.000288592374601226,0.0144435037190963,-1604.56589834038
2591,0.103869791232282,0.188148413728473,0.000398697299337839,0.00286295823946518,0.000260027171951192,0.010978495366001,-1603.69136414526
2592,0.10505380359123,0.155150990641638,0.00273446978280571,0.00195848625811962,0.000108843821903268,0.00727646227427293,-1602.31500622143
2593,0.105493448276823,0.159749036224648,0.00234995591473848,0.00156801157067982,0.000510021832879384,0.0165131127162468,-1603.67379472017
2594,0.106327559818988,0.188845257857628,0.00155088984275017,0.0468356872069888,0.000637281492280385,0.0180366872550304,-1607.31853466056
2595,0.106353932835168,0.194489107793527,0.000936411429884183,0.0161841105176533,0.000484874359640814,0.0023171006833362,-1605.44553947204
2596,0.104932367416911,0.154511743358698,0.00111109310266553,0.0216368529691722,0.000256080902534778,0.0028891506931132,-1602.77412118499
2597,0.103633071134051,0.155276516984931,0.000565477716874964,0.00554125804106402,0.000497948515416953,0.00476761421357023,-1601.17079343448
2598,0.104319621807011,0.158140995903547,0.000335976449144419,0.0011898403303978,0.000243231673809689,0.00528613525695999,-1600.33691709804
2599,0.108382791715433,0.158000610205722,0.00335037276990834,0.0104620837966702,0.000432416458581144,0.00557092181995427,-1601.54043162857
2600,0.102703099582746,0.146496471308702,0.00409576915692518,0.00376306188852126,0.000248523922198539,0.00326935631055736,-1603.19964027633
2601,0.107493727733079,0.156103230881454,0.000782952668651607,0.0171297705995979,0.000264691107628359,0.00961834604191023,-1602.97043434228
2602,0.107222475118491,0.178904675921057,0.00181852094599758,0.021384659718431,0.000702642748141079,0.00428508708395413,-1603.66150532831
2603,0.10141480220256,0.170329452519223,9.4370266269164e-05,0.0125259348837646,0.000736285678310458,0.00443368674135902,-1603.82570775127
2604,0.100670648966733,0.151584860794525,0.00133194249005691,0.00843571713547642,0.000732583565001794,0.00463885987971647,-1604.46051110017
2605,0.106875399878175,0.170316154432064,0.000672083156168447,0.0220289793339796,0.000269656306790853,0.00421276458106829,-1601.68845729112
2606,0.110868649496515,0.167033082253474,0.00318542317481043,0.0280414290659089,0.000622705390333255,0.0145456126350617,-1606.55831307715
2607,0.102408765849746,0.179454162349946,0.000313058420970264,0.0346360647093769,0.000520427335836687,0.00280678184077984,-1603.06290566495
2608,0.108158211003388,0.186566283076855,0.00562210634534789,0.0293057338567038,0.000144790059786683,0.0104918468032132,-1604.33437255783
2609,0.117037336112983,0.185517257760851,0.0207212522929514,0.00828615584038556,0.000142267984289476,0.00786239859737419,-1606.68368856792
2610,0.114354215769051,0.169990664512202,0.0182067894563515,0.00759940335783842,0.000502226585253132,0.00484465345968275,-1605.6258845277
2611,0.121606283890627,0.163071101648375,0.0187539994909606,0.0178100419545823,0.000299200459286978,0.00228268629908364,-1605.34160997162
2612,0.120959528956053,0.176076200440872,0.0271379758612796,0.0280873650997919,0.000250561750485981,0.0116276006062117,-1607.94878495673
